Ea=92.596654497087	delta_Ea
104.82434134185314	12.22768684476614
91.80175436288118	-0.7949001342058182
97.32985853403807	4.733204036951065
109.89155780524015	17.294903308153152
83.03784660249949	-9.558807894587517
87.53696358948946	-5.059690907597542
91.96347733587027	-0.6331771612167358
94.418860912323	1.8222064152359962
85.33560206741095	-7.261052429676056
63.36040019989014	-29.236254297196865
83.77217181771994	-8.824482679367065
92.75942300260067	0.16276850551366806
74.36761486530304	-18.229039631783962
106.32815400511026	13.731499508023262
89.68519323319197	-2.911461263895035
97.40293817967176	4.806283682584763
83.72039385139942	-8.87626064568758
87.07424884289503	-5.522405654191971
76.8450640514493	-15.751590445637703
79.99329970031977	-12.603354796767235
106.38767219334841	13.791017696261406
76.92767155915499	-15.668982937932014
88.87835809588432	-3.7182964012026787
77.69708494096994	-14.899569556117058
88.33359653502703	-4.263057962059975
97.97032043337822	5.373665936291218
100.21208834648132	7.615433849394321
87.13177191466093	-5.464882582426071
99.67182148993015	7.075166992843151
102.09093783795834	9.494283340871334
108.25987499952316	15.663220502436161
86.83991830796003	-5.756736189126968
93.02549833059311	0.42884383350610733
99.2321428284049	6.635488331317902
82.4571800455451	-10.1394744515419
81.2269456833601	-11.369708813726902
81.32541660219431	-11.271237894892693
105.87198504060507	13.275330543518066
79.23558485507965	-13.361069642007351
83.091237783432	-9.505416713654995
103.7612865716219	11.164632074534893
88.91191364824772	-3.684740848839283
94.69917518645525	2.102520689368248
95.56038570404053	2.9637312069535255
92.74056050926447	0.14390601217746735
76.08099741488695	-16.51565708220005
90.62542778998613	-1.9712267071008682
101.43303466588259	8.836380168795586
77.3818935751915	-15.214760921895504
102.10720245540142	9.510547958314419
94.98452277481556	2.3878682777285576
96.00592667609453	3.40927217900753
78.0668668448925	-14.5297876521945
93.53805231302977	0.9413978159427643
95.52912984788418	2.9324753507971764
89.08270440995693	-3.5139500871300697
93.50480605661869	0.9081515595316887
110.53096291422844	17.934308417141438
91.58076352626085	-1.015890970826149
89.2432364076376	-3.3534180894494057
108.98216706514359	16.385512568056583
98.10992809385061	5.513273596763611
79.81653787195683	-12.780116625130177
88.2220896705985	-4.374564826488495
95.10586445778608	2.5092099606990814
89.03208574652672	-3.5645687505602837
81.4412180557847	-11.1554364413023
77.45857635140419	-15.138078145682812
87.95283688604832	-4.643817611038685
99.01285430043936	6.416199803352356
99.03662099689245	6.43996649980545
95.16062305122614	2.5639685541391373
93.12402065098286	0.527366153895855
88.86380691081285	-3.732847586274147
78.29294992983341	-14.30370456725359
92.646265424788	0.0496109277009964
90.99194584786892	-1.6047086492180824
106.26218379288912	13.665529295802116
82.22561267763376	-10.37104181945324
96.25281665474176	3.6561621576547623
90.0203211158514	-2.5763333812355995
89.33915827423334	-3.2574962228536606
77.29905521124601	-15.297599285840988
92.37966886907816	-0.21698562800884247
102.93273609131575	10.336081594228745
88.62151081860065	-3.975143678486347
102.45132782310247	9.854673326015472
98.32806576788425	5.731411270797253
95.89096421003342	3.294309712946415
85.91670017689466	-6.679954320192337
91.05950808525085	-1.5371464118361473
111.00773968547583	18.411085188388824
72.89474422484636	-19.70191027224064
97.09670385718346	4.500049360096455
102.04782160371542	9.451167106628418
91.68921828269958	-0.9074362143874168
83.78010211884975	-8.816552378237247
103.79767524451017	11.201020747423172
88.06303638964891	-4.5336181074380875
102.8509304150939	10.254275918006897
89.99156975001097	-2.6050847470760345
102.81602588295937	10.219371385872364
84.78320648521185	-7.813448011875153
90.53257104754448	-2.0640834495425224
115.48103193193674	22.88437743484974
88.30828723311424	-4.288367263972759
96.36983398348093	3.7731794863939285
90.49744196981192	-2.0992125272750854
88.87167452275753	-3.7249799743294716
99.48606835305691	6.889413855969906
88.21199794113636	-4.384656555950642
97.75452763587236	5.157873138785362
86.74475273489952	-5.851901762187481
102.32542985677719	9.72877535969019
94.31681787222624	1.7201633751392365
95.49496601521969	2.8983115181326866
81.15131589025259	-11.445338606834412
96.80042129009962	4.203766793012619
91.32949960976839	-1.2671548873186111
82.61766447126865	-9.978990025818348
80.6491382047534	-11.947516292333603
99.103077493608	6.506422996520996
98.44596929103136	5.849314793944359
100.71553928405046	8.118884786963463
65.85918069630861	-26.73747380077839
82.61283372342587	-9.983820773661137
97.00735727697611	4.410702779889107
94.2259575650096	1.6293030679225922
93.17879684269428	0.5821423456072807
103.54141458123922	10.944760084152222
94.97470995038748	2.378055453300476
117.00541053712368	24.40875604003668
90.72700668871403	-1.8696478083729744
96.67567825317383	4.079023756086826
107.89681226760149	15.300157770514488
66.39117365330458	-26.205480843782425
68.56907407194376	-24.027580425143242
91.29314996302128	-1.3035045340657234
81.95599607378244	-10.640658423304558
82.4792306125164	-10.117423884570599
93.75696325302124	1.1603087559342384
92.96659656614065	0.3699420690536499
69.72864286601543	-22.868011631071568
84.35260268300772	-8.244051814079285
101.19115138798952	8.59449689090252
64.35431901365519	-28.242335483431816
85.0747424736619	-7.521912023425102
92.66381894797087	0.06716445088386536
71.38236830383539	-21.21428619325161
77.37035786360502	-15.22629663348198
82.60327923297882	-9.993375264108181
94.05363704264164	1.456982545554638
78.24034474790096	-14.356309749186039
88.34858140349388	-4.248073093593121
69.82311794161797	-22.773536555469036
87.64886939525604	-4.947785101830959
86.47237905859947	-6.12427543848753
75.90159521996975	-16.695059277117252
94.28273054212332	1.686076045036316
97.23874849826097	4.642094001173973
69.97329358011484	-22.62336091697216
76.10919353365898	-16.48746096342802
91.36800514906645	-1.2286493480205536
88.4730447307229	-4.123609766364098
108.00014993548393	15.40349543839693
