Ea=71.82342956215143	delta_Ea
66.54537063837051	-5.278058923780918
68.54286848753691	-3.280561074614525
82.32064582407475	10.497216261923313
90.51991754770279	18.696487985551357
61.675814121961594	-10.147615440189838
86.98085599392653	15.157426431775093
64.52023758739233	-7.303191974759102
57.385657891631126	-14.437771670520306
92.65036135166883	20.826931789517403
63.26056284457445	-8.56286671757698
67.0714201182127	-4.752009443938732
70.10941853374243	-1.7140110284090042
62.35636158287525	-9.46706797927618
61.224293768405914	-10.599135793745518
78.60591499507427	6.78248543292284
90.51716782897711	18.693738266825676
82.78171288967133	10.958283327519894
107.23667202889919	35.41324246674776
79.45354808866978	7.630118526518345
61.81407430022955	-10.009355261921883
77.13675041496754	5.313320852816105
46.347000397741795	-25.476429164409637
58.81584617495537	-13.007583387196064
58.079167164862156	-13.744262397289276
95.87987026572227	24.056440703570843
78.52556207031012	6.702132508158684
78.44598660618067	6.622557044029236
9.578504122793674	-62.24492543935776
95.97749924659729	24.154069684445858
75.7944595143199	3.9710299521684647
49.8678999170661	-21.955529645085335
92.28200814127922	20.45857857912779
63.17481404542923	-8.648615516722202
51.25385148078203	-20.5695780813694
55.70363834500313	-16.119791217148304
84.1047981902957	12.281368628144264
72.3439022526145	0.5204726904630661
51.614257112145424	-20.209172450006008
86.28579457104206	14.462365008890629
85.87126318365335	14.047833621501923
102.80136922746897	30.977939665317535
71.30745356529951	-0.5159759968519211
32.88163114339113	-38.9417984187603
89.51358449459076	17.690154932439327
90.41980718821287	18.59637762606144
36.19981174916029	-35.62361781299114
92.06919738650322	20.245767824351788
68.03505349159241	-3.788376070559025
64.32442407310009	-7.499005489051342
56.93555295467377	-14.887876607477665
62.1802971214056	-9.64313244074583
46.99862468987703	-24.8248048722744
100.60695992410183	28.783530361950397
96.96155008673668	25.138120524585247
81.52501270920038	9.70158314704895
57.34921167045832	-14.474217891693115
91.97193546593189	20.14850590378046
73.54528284817934	1.7218532860279083
62.20687551796436	-9.616554044187069
96.19052892923355	24.36709936708212
119.2529708519578	47.429541289806366
50.358888894319534	-21.464540667831898
82.45334458351135	10.62991502135992
89.36373379081488	17.540304228663445
73.55709502100945	1.7336654588580132
55.343988098204136	-16.479441463947296
96.84237875789404	25.018949195742607
61.44299551099539	-10.380434051156044
42.06350480020046	-29.75992476195097
50.81467664241791	-21.008752919733524
102.73034853488207	30.906918972730637
88.52042157202959	16.69699200987816
76.84377980232239	5.020350240170956
80.59744906425476	8.774019502103329
51.922589771449566	-19.900839790701866
61.48419162631035	-10.339237935841084
48.721092984080315	-23.102336578071117
78.57236547768116	6.748935915529728
44.96954622119665	-26.85388334095478
92.99645105749369	21.173021495342255
51.817560970783234	-20.0058685913682
86.74376657605171	14.92033701390028
72.30015458911657	0.4767250269651413
77.32666796445847	5.5032384023070335
88.65187527984381	16.828445717692375
88.7818739041686	16.958444342017174
86.63209816068411	14.808668598532677
86.5035385787487	14.680109016597271
60.478618301451206	-11.344811260700226
87.77174478024244	15.948315218091011
89.20923447608948	17.385804913938046
57.82418122142553	-13.999248340725899
44.12295988947153	-27.7004696726799
73.702905356884	1.8794757947325706
77.28164207190275	5.45821250975132
83.86449997127056	12.04107040911913
57.39803443104029	-14.425395131111145
74.46083156019449	2.6374019980430603
61.77337869256735	-10.050050869584084
68.79220154881477	-3.0312280133366585
96.68906863033772	24.865639068186283
50.25407671928406	-21.569352842867374
114.85014743357897	43.026717871427536
76.12407872080803	4.300649158656597
76.62470484524965	4.801275283098221
56.561690635979176	-15.261738926172256
102.3812950477004	30.557865485548973
65.69768044352531	-6.125749118626118
64.44952992349863	-7.3738996386528015
80.56622875481844	8.742799192667007
91.78969000279903	19.966260440647602
73.50370448082685	1.6802749186754227
74.1155504733324	2.292120911180973
86.50817409157753	14.684744529426098
95.41878954321146	23.595359981060028
89.2885277196765	17.465098157525063
52.69515701383352	-19.12827254831791
52.43402257561684	-19.389406986534595
66.8051298558712	-5.0182997062802315
79.52307634055614	7.699646778404713
63.68757340312004	-8.135856159031391
54.9116625636816	-16.91176699846983
72.63213609904051	0.8087065368890762
81.99408869445324	10.170659132301807
54.91554269194603	-16.907886870205402
103.7302200421691	31.906790480017662
96.13793928921223	24.314509727060795
76.6136983782053	4.790268816053867
97.08576883375645	25.262339271605015
87.3565556704998	15.53312610834837
86.37651189416647	14.553082332015038
66.77945609390736	-5.043973468244076
79.74358339607716	7.920153833925724
66.28455139696598	-5.5388781651854515
82.12410182505846	10.300672262907028
78.48139496147633	6.657965399324894
45.388078048825264	-26.435351513326168
45.64573181420565	-26.177697747945786
38.198053419589996	-33.625376142561436
78.93540354818106	7.111973986029625
89.8962198421359	18.072790279984474
59.99140714108944	-11.832022421061993
44.98200926929712	-26.84142029285431
78.43905383348465	6.615624271333218
73.39254201203585	1.5691124498844147
46.72834261506796	-25.095086947083473
92.10860716551542	20.28517760336399
76.96315771341324	5.1397281512618065
26.379636771976948	-45.443792790174484
108.50547128915787	36.682041727006435
69.12282329797745	-2.7006062641739845
68.25434604287148	-3.569083519279957
52.89786511659622	-18.92556444555521
41.03352481871843	-30.789904743433
44.78551532328129	-27.037914238870144
83.03302615135908	11.20959658920765
75.93827752768993	4.114847965538502
41.76195511221886	-30.061474449932575
71.5663577541709	-0.2570718079805374
84.544801838696	12.721372276544571
72.54177340865135	0.7183438464999199
71.45782329142094	-0.36560627073049545
33.82551226019859	-37.99791730195284
72.7538695037365	0.9304399415850639
66.30128738284111	-5.522142179310322
53.12382856756449	-18.699600994586945
59.56157250702381	-12.26185705512762
71.70863350480795	-0.11479605734348297
79.33080849796534	7.507378935813904
78.89825826138258	7.074828699231148
69.58627499639988	-2.2371545657515526
48.80773904174566	-23.01569052040577
105.4206919297576	33.59726236760616
54.81475993990898	-17.00866962224245
74.95670273154974	3.133273169398308
87.88899148255587	16.065561920404434
74.00692553818226	2.1834959760308266
56.62543895095587	-15.197990611195564
101.53484728187323	29.711417719721794
44.122471787035465	-27.700957775115967
87.55562847107649	15.732198908925056
77.15016164630651	5.326732084155083
37.1927547454834	-34.630674816668034
49.04062544554472	-22.782804116606712
61.67910687625408	-10.14432268589735
94.59430470317602	22.77087514102459
63.96505420655012	-7.858375355601311
75.27076057344675	3.4473310112953186
