Ea=124.2089936286211	delta_Ea
129.7941184490919	5.58512482047081
118.42769738286734	-5.781296245753765
129.66217578947544	5.45318216085434
155.09919994324446	30.890206314623356
109.2598599717021	-14.949133656919003
130.56433160603046	6.355337977409363
122.92152464389801	-1.2874689847230911
118.87626101821661	-5.332732610404491
152.26312094181776	28.05412731319666
115.37538884580135	-8.833604782819748
107.60463689267635	-16.604356735944748
130.31351947784424	6.104525849223137
107.71206170320511	-16.496931925415993
130.99956265091896	6.790569022297859
126.24178279191256	2.0327891632914543
126.09184259921312	1.882848970592022
130.52248000353575	6.313486374914646
153.62060467153788	29.411611042916775
125.4089572802186	1.1999636515974998
126.81429574638605	2.60530211776495
132.08522914350033	7.876235514879227
107.16811192780733	-17.04088170081377
108.83419764786959	-15.374795980751514
110.49666241556406	-13.712331213057041
142.00203707814217	17.793043449521065
161.18670847266912	36.97771484404802
116.14558029919863	-8.063413329422474
76.24346204847097	-47.96553158015013
148.749865911901	24.540872283279896
138.70120364427567	14.492210015654564
99.32018161565065	-24.888812012970448
145.22642275691032	21.017429128289223
124.7666815072298	0.5576878786087036
105.1870718151331	-19.021921813488007
105.19026235491037	-19.018731273710728
138.9624978005886	14.753504171967506
128.95984123647213	4.750847607851028
122.00544107705355	-2.2035525515675545
148.33884781599045	24.129854187369347
148.35825339704752	24.14925976842642
143.6714190170169	19.462425388395786
119.64632625132799	-4.56266737729311
99.4586489573121	-24.750344671308994
144.1677923053503	19.958798676729202
130.82741418480873	6.61842055618763
73.70895051956177	-50.500043109059334
133.43820441514254	9.229210786521435
116.93888989835978	-7.270103730261326
128.3838510364294	4.174857407808304
130.08306903392076	5.8740754052996635
104.47394900768995	-19.73504462093115
120.63826137781143	-3.5707322508096695
141.5601563975215	17.351162768900394
140.7449210882187	16.535927459597588
137.0423974171281	12.833403788506985
109.92692954838276	-14.282064080238342
142.06104420870543	17.852050580084324
141.72621669620275	17.517223067581654
98.94924714416265	-25.259746484458447
135.8641690686345	11.655175440013409
145.4450814500451	21.236087821424007
99.827287748456	-24.3817058801651
119.86995348334312	-4.339040145277977
140.81244634091854	16.60345271229744
117.8209083750844	-6.388085253536701
107.38375511020422	-16.82523851841688
148.4466341882944	24.23764055967331
103.43411868065596	-20.774874947965145
86.90504153072834	-37.30395209789276
100.82039786875248	-23.388595759868622
171.7443821951747	47.53538856655359
129.61277172714472	5.403778098523617
122.02403841912746	-2.184955209493637
119.1711730659008	-5.037820562720299
101.94505915790796	-22.26393447071314
117.11533783376217	-7.0936557948589325
114.56780486553907	-9.641188763082027
126.92471067607403	2.7157170474529266
93.19624847173691	-31.012745156884193
146.10956939309835	21.900575764477253
108.59713213145733	-15.611861497163773
135.80970012396574	11.600706495344639
135.97360671311617	11.764613084495068
132.76032821834087	8.551334589719772
139.1114342585206	14.902440629899502
141.90660870820284	17.697615079581738
133.17380048334599	8.964806854724884
151.3753221258521	27.166328497231007
128.31706757098436	4.108073942363262
137.4081328585744	13.199139229953289
137.94786348938942	13.738869860768318
118.41817547380924	-5.790818154811859
86.63805846869946	-37.570935159921646
129.61894583702087	5.409952208399773
133.2939324527979	9.084938824176788
149.08387280255556	24.87487917393446
99.77242602407932	-24.43656760454178
102.7556023299694	-21.453391298651695
102.25621008872986	-21.952783539891243
125.89531669020653	1.6863230615854263
141.42768846452236	17.21869483590126
107.60639140754938	-16.60260222107172
145.4323058873415	21.223312258720398
118.75727984309196	-5.451713785529137
131.8879015147686	7.678907886147499
116.23583006113768	-7.973163567483425
146.68780172616243	22.478808097541332
106.24077077955008	-17.968222849071026
129.5778422728181	5.368848644196987
135.64439894258976	11.435405313968658
155.42922648787498	31.220232859253883
107.87997738271952	-16.329016245901585
130.59388647973537	6.384892851114273
143.1038296893239	18.8948360607028
132.71679029613733	8.507796667516232
129.09048080444336	4.881487175822258
115.51619359850883	-8.692800030112267
116.91907225549221	-7.289921373128891
113.66123214364052	-10.547761484980583
122.33070029318333	-1.8782933354377747
112.60537143796682	-11.603622190654278
118.9064783975482	-5.302515231072903
136.97422010451555	12.765226475894451
130.2757199779153	6.066726349294186
108.54080820083618	-15.66818542778492
152.41693264245987	28.207939013838768
141.92389956861734	17.714905939996243
134.86724508553743	10.658251456916332
143.68435741215944	19.47536378353834
137.40127970278263	13.19228607416153
134.57346291840076	10.364469289779663
111.35300329327583	-12.855990335345268
130.66672018915415	6.457726560533047
131.27234325557947	7.06334962695837
133.78422167897224	9.575228050351143
122.70437113940716	-1.5046224892139435
92.21717645227909	-31.99181717634201
89.25815875083208	-34.95083487778902
97.58914544433355	-26.619848184287548
122.00971572846174	-2.199277900159359
131.46729616075754	7.25830253213644
131.33505383878946	7.126060210168362
93.4341802150011	-30.774813413619995
124.79250028729439	0.5835066586732864
141.55659794807434	17.34760431945324
92.65102258324623	-31.55797104537487
132.04257410764694	7.833580479025841
108.52864450961351	-15.680349119007587
90.28033786267042	-33.92865576595068
137.16914570331573	12.960152074694633
100.92525976151228	-23.283733867108822
124.92925494909286	0.7202613204717636
91.96829910576344	-32.240694522857666
93.05156005173922	-31.157433576881886
108.7211324647069	-15.487861163914204
137.10865341871977	12.899659790098667
113.70400961488485	-10.504984013736248
89.93719337880611	-34.27180024981499
130.64420875906944	6.435215130448341
124.70386762917042	0.4948740005493164
121.14513628184795	-3.0638573467731476
104.3242362216115	-19.8847574070096
99.41788817942142	-24.791105449199677
140.0831963121891	15.874202683568
123.62662985175848	-0.5823637768626213
111.58680564910173	-12.622187979519367
121.61082537472248	-2.5981682538986206
125.76656131446362	1.557567685842514
135.19481446594	10.985820837318897
126.33257073909044	2.1235771104693413
122.07522689551115	-2.133766733109951
88.74872153252363	-35.46027209609747
139.5163839533925	15.307390324771404
95.69446510076523	-28.514528527855873
135.29706312716007	11.088069498538971
145.55325313657522	21.34425950795412
127.78265202790499	3.573658399283886
98.79998314380646	-25.409010484814644
131.62972601503134	7.420732386410236
114.96265134215355	-9.246342286467552
139.05534678697586	14.84635315835476
125.59488516300917	1.3858915343880653
99.89636719971895	-24.31262642890215
99.89087934792042	-24.318114280700684
117.41231132298708	-6.796682305634022
151.45469337701797	27.245699748396873
136.8037153929472	12.594721764326096
140.6986248716712	16.4896312430501
134.07137797027826	9.862384341657162
118.92181495577097	-5.287178672850132
129.73133774846792	5.522344119846821
105.7026974260807	-18.506296202540398
123.67708653211594	-0.5319070965051651
105.68588870763779	-18.523104920983315
151.68099129199982	27.471997663378716
112.82884616404772	-11.380147464573383
100.23035194724798	-23.97864168137312
141.0141938328743	16.805200204253197
124.68163435161114	0.472640722990036
136.6306934133172	12.421699784696102
114.37558351457119	-9.833410114049911
117.7143636494875	-6.494629979133606
136.95091810822487	12.741924479603767
109.11979477852583	-15.089198850095272
98.46549383550882	-25.743499793112278
112.42325324565172	-11.78574038296938
129.57340835779905	5.364414729177952
131.77090634405613	7.561912715435028
119.25141027569771	-4.957583352923393
124.87997205555439	0.6709784269332886
115.16906125098467	-9.039932377636433
122.76275543868542	-1.4462381899356842
97.70147927850485	-26.507514350116253
139.83291576057673	15.623922131955624
94.90515714883804	-29.303836479783058
127.73018301278353	3.521189384162426
129.4762880653143	5.2672944366931915
125.6989668905735	1.4899732619524002
122.57405108213425	-1.6349425464868546
122.9894079118967	-1.2195857167243958
125.43397323042154	1.2249796018004417
121.86939968168736	-2.3395939469337463
154.64466010034084	30.435666471719742
142.32414435595274	18.11515072733164
105.78491154313087	-18.424082085490227
113.3854964748025	-10.823497153818607
145.1455818042159	20.936588175594807
114.764981739223	-9.444011889398098
154.63989558815956	30.43090195953846
136.06259279698133	11.853599168360233
127.38683101534843	3.177837386727333
122.01946770399809	-2.1895259246230125
129.778186917305	5.569193288683891
150.28995061665773	26.080956988036633
117.24983412027359	-6.959159508347511
107.76076786220074	-16.448225766420364
125.77933766692877	1.5703440383076668
148.40663634985685	24.197642721235752
131.42859724909067	7.21960362046957
123.89602561295033	-0.31296801567077637
113.19137275964022	-11.017620868980885
114.54644380509853	-9.662549823522568
123.43298266083002	-0.7760109677910805
113.05540270358324	-11.15359092503786
117.43495973944664	-6.774033889174461
131.83991841226816	7.63092478364706
158.89095675200224	34.68196312338114
151.69954094290733	27.490547314286232
110.34789408743382	-13.861099541187286
143.96547546982765	19.75648184120655
120.92862156778574	-3.2803720608353615
117.86384991556406	-6.345143713057041
96.6639567092061	-27.545036919414997
154.71178475022316	30.50279112160206
125.79250265657902	1.5835090279579163
113.80097981542349	-10.408013813197613
127.19282251596451	2.9838288873434067
150.20170505344868	25.992711424827576
126.93403724581003	2.7250436171889305
135.32752684503794	11.118533216416836
114.94402328878641	-9.26497033983469
138.21962294727564	14.010629318654537
105.33581691980362	-18.873176708817482
142.7938238233328	18.584830194711685
124.21204379945993	0.0030501708388328552
93.75886335968971	-30.45013026893139
123.50466376543045	-0.7043298631906509
134.01032447069883	9.801330842077732
98.08247861266136	-26.12651501595974
