Hf	deltaHf ref=-288.99180326068654
-273.0572106325335	15.934592628153041
-284.02571657517456	4.966086685511982
-291.7528908121958	-2.761087551509263
-264.68669266142297	24.30511059926357
-308.0402113670634	-19.048408106376883
-301.63381584663057	-12.64201258594403
-281.277612710247	7.714190550439525
-298.6175558884488	-9.625752627762267
-324.3514646937465	-35.359661433059955
-350.6981810600473	-61.70637779936078
-284.6169422994926	4.374860961193917
-310.187316728282	-21.195513467595447
-319.33127310385225	-30.339469843165716
-240.25644443785768	48.73535882282886
-290.3534916312992	-1.3616883706126828
-290.2518855785811	-1.2600823178945575
-319.0444663416629	-30.052663080976345
-319.49254340692187	-30.50074014623533
-316.54776140941885	-27.555958148732316
-313.0659975997323	-24.07419433904579
-279.98725685974114	9.0045464009454
-313.9434824107948	-24.951679150108248
-299.65500211220115	-10.663198851514608
-315.12897690649606	-26.137173645809526
-304.59170693757824	-15.5999036768917
-297.88303121251283	-8.891227951826295
-259.3378176241158	29.653985636570724
-246.42432878753516	42.56747447315138
-291.2707323967106	-2.2789291360240895
-263.13292754091435	25.858875719772186
-231.27973460862177	57.71206865206477
-328.76006926804894	-39.7682660073624
-295.4962980557093	-6.504494795022765
-267.2992391471262	21.692564113560366
-302.5719354833045	-13.580132222617976
-322.2111457619094	-33.219342501222854
-309.7643933351128	-20.77259007442626
-258.8817241640563	30.110079096630216
-330.9421522388211	-41.95034897813457
-330.89338622791456	-41.90158296722802
-267.8410240178264	21.150779242860153
-308.0526637546345	-19.060860493947985
-262.0849305734946	26.906872687191935
-297.32419602770005	-8.332392767013516
-291.2067456255236	-2.214942364837043
-291.93700897931467	-2.945205718628131
-294.012552153893	-5.020748893206473
-270.63093889986976	18.360864360816777
-329.76944820771223	-40.77764494702569
-280.451130876193	8.540672384493519
-276.909969630643	12.081833630043548
-281.4640051093802	7.527798151306342
-321.3809025785222	-32.389099317835644
-297.6513511197618	-8.659547859075246
-291.92848754498755	-2.936684284301009
-294.8775974463997	-5.885794185713166
-310.55434279241945	-21.56253953173291
-255.95700713586757	33.03479612481897
-273.65584346982996	15.335959790856577
-307.9836971580726	-18.991893897386035
-269.6999363159912	19.291866944695357
-249.79124075726486	39.20056250342168
-314.25031926374413	-25.258516003057593
-309.0671399640478	-20.075336703361245
-291.6991905839159	-2.707387323229341
-281.7509179947874	7.240885265899124
-345.55394763303684	-56.5621443723503
-316.64355907393383	-27.65175581324729
-278.10746468661	10.884338574076537
-248.3452273697103	40.64657589097624
-305.19980300339284	-16.207999742706306
-282.2367028774088	6.75510038327775
-279.60767491070783	9.38412834997871
-303.26686434356725	-14.275061082880711
-307.89966511082366	-18.907861850137124
-293.4118690778769	-4.420065817190334
-271.7202562976081	17.271546963078436
-246.85663314852627	42.13517011216027
-291.06995496557556	-2.0781517048890237
-299.7649955190345	-10.77319225834799
-278.1161295884731	10.875673672213452
-313.8389316495659	-24.847128388879355
-340.409192838727	-51.417389578040456
-290.04836103848993	-1.0565577778033912
-279.22679305116526	9.765010209521279
-310.21400077515045	-21.222197514463915
-273.30838212617437	15.683421134512173
-307.5918134612939	-18.600010200607358
-275.7981125235883	13.193690737098223
-310.4129424535704	-21.421139192883857
-294.34337887097263	-5.3515756102860905
-239.74818771875925	49.243615541927284
-307.7573734614625	-18.765570200775983
-279.79526264443757	9.196540616248967
-262.29312616032894	26.6986771003576
-323.29544073997295	-34.30363747928641
-281.8668514180672	7.124951842619339
-260.9420777803962	28.049725480290363
-282.9057335558382	6.086069704848342
-269.3113822529767	19.68042100770981
-312.2878996571153	-23.296096396428766
-258.6258403926249	30.365962868061615
-310.649513133415	-21.657709872728446
-292.2470574548561	-3.255254194169538
-237.37400605575294	51.617797204933595
-300.749004165692	-11.757200905005448
-324.99670970692296	-36.00490644623642
-275.588749606678	13.403053654008545
-298.8539803589438	-9.862177098257234
-284.8324690216896	4.159334238996962
-324.7147620909882	-35.72295883030165
-256.5250843485037	32.46671891218284
-311.1478698033525	-22.15606654266594
-275.866932881755	13.124870378931519
-288.412331851162	0.5794714095245581
-271.0467701177322	17.945033142954344
-321.2354335775808	-32.24363031689427
-268.3012902905675	20.690512970119016
-289.6141155022988	-0.6223122416122351
-315.0371447611751	-26.045341500488576
-294.83718471743396	-5.845381456747418
-268.27169602459526	20.72010723609128
-290.3255346073338	-1.3337313466472551
-278.0293708074814	10.96243245320511
-336.7247151976253	-47.73291193693876
-328.53257570769983	-39.540772447013296
-282.67181046806854	6.319992792617995
-303.5808219552191	-14.58901869453257
-300.4054627476062	-11.413659486919641
-270.3741126805753	18.61769058011123
-290.9959433146205	-2.004140053933952
-223.6453306009853	65.34647265970125
-307.63876250271915	-18.646959242032608
-280.54923625432184	8.442567006364698
-259.9124158448458	29.079387415840756
-344.9612565426132	-55.96945328192669
-323.0236447588459	-34.03184149815934
-288.8966935487906	0.09510971189592965
-307.0534218842431	-18.06161862355657
-307.83052702314217	-18.83872376245563
-289.015533193181	-0.023729932494461536
-294.5590935755963	-5.567290314909769
-306.2583359074115	-17.266532646724954
-305.77450607541596	-16.78270281472942
-297.06832901527287	-8.076525754586328
-337.8001414574892	-48.80833819680265
-330.5319241823954	-41.540120921708876
-276.1935071113321	12.798296149354428
-315.45703205337395	-26.465228792687412
-343.8818116116663	-54.89000835097977
-300.45028161029677	-11.458478349610232
-273.79064954574915	15.20115371493739
-281.9031699447287	7.08863331595785
-270.9163292559888	18.075474004697753
-333.05148398357323	-44.0596807228867
-311.1724286110757	-22.180625350389164
-306.3519095289439	-17.36010626825737
-304.82569267742565	-15.833889416739112
-280.53031129933424	8.461491961352294
-288.33169627078223	0.6601069899043068
-318.98899427529886	-29.997191014612326
-319.6859802976169	-30.69417703693034
-271.4806707814778	17.511132479208754
-302.917493649692	-13.925690389005467
-263.7793003349425	25.212502925744047
-308.04485832392584	-19.0530550632393
-310.3596519252087	-21.36784866452217
-301.5807755366177	-12.588972275931155
-320.64877073137086	-31.65696747068432
-287.80202511665175	1.1897781440347899
-258.60174063860086	30.39006262208568
-280.36393218748617	8.627871073200367
-317.544616292339	-28.552813031652477
-313.09282748100577	-24.101024220319232
-260.37328466920644	28.618518591480097
-283.71881503174427	5.272988228942268
-293.1211787777929	-4.129375517106382
-276.73061907290594	12.2611841877806
-282.60639332798655	6.385409932699986
-265.14805706135576	23.84374619933078
-286.1935958666354	2.7982073940511327
-310.2245488172839	-21.232745556597365
-251.37871790880217	37.613085351884365
-271.1764301447174	17.815373115969123
-283.12125119848406	5.870552062202478
-276.2547758938081	12.737027366878465
-306.4748433366103	-17.483040075923782
-295.8606167191965	-6.868813458509976
-273.53373507921697	15.45806818146957
