Hf	deltaHf ref=70.20943194692
61.644706418390626	-8.56472552852938
68.00994082185417	-2.1994911250658333
61.843869320846636	-8.36556262607337
88.9632532560957	18.75382130917569
59.05829541779741	-11.151136529122596
58.34390346944775	-11.865528477472253
65.41177918971727	-4.797652757202741
46.54000643399405	-23.669425512925955
41.68731092688023	-28.522121020039776
38.22564386473306	-31.983788082186948
63.49750137971051	-6.711930567209492
60.16854230631935	-10.040889640600653
64.73611801555882	-5.47331393136119
89.89008686765948	19.68065492073947
73.65360920629092	3.4441772593709175
79.02866791829211	8.819235971372109
52.60057598573832	-17.60885596118169
47.65068729994738	-22.558744646972627
61.420298820712844	-8.789133126207162
33.56853187536973	-36.64090007155028
81.6425203490092	11.433088402089197
55.00771807864868	-15.201713868271327
64.14206738687272	-6.067364560047281
58.59949678521872	-11.609935161701287
62.40312454682345	-7.806307400096557
63.99566741645896	-6.213764530461049
101.42774181295164	31.218309866031632
77.61725874588802	7.407826798968017
60.15592131439399	-10.053510632526013
67.02989796178218	-3.179533985137823
109.55253203884268	39.34310009192268
47.09707696880133	-23.112354978118674
61.16746616912343	-9.041965777796577
86.59292260893773	16.38349066201772
62.72952802332503	-7.479903923594975
56.084846472427955	-14.12458547449205
62.71763717296045	-7.491794773959555
89.30904469780427	19.099612750884262
59.22646453730914	-10.982967409610865
29.398842756027364	-40.81058919089264
94.89332205991587	24.68389011299587
70.25836864396325	0.04893669704324566
78.57609077118315	8.36665882426314
53.57878746396665	-16.630644482953358
72.28780721665163	2.078375269731623
64.21501852099237	-5.9944134259276325
72.60744802848996	2.398016081569949
81.05150573683414	10.842073789914139
49.74188468350832	-20.46754726341169
70.49375457209163	0.284322625171626
67.24869857443474	-2.960733372485265
64.13585927103333	-6.07357267588668
57.343891719067244	-12.865540227852762
51.887865787752446	-18.32156615916756
76.39008135820251	6.180649411282502
84.17594290367771	13.966510956757702
74.17282821703913	3.9633962701191194
91.33360132748413	21.124169380564126
81.71537543808728	11.505943491167272
71.42237294839498	1.2129410014749737
94.42857703795227	24.21914509103226
87.3227601988786	17.113328251958592
47.14137714151212	-23.068054805407883
62.1160498217526	-8.093382125167409
66.33507131177095	-3.87436063514906
89.76328279551154	19.553850848591537
28.46893985923299	-41.74049208768702
47.63875701223361	-22.570674934686394
70.32709107945476	0.11765913253475446
86.56261304031278	16.353181093392777
49.59792842337839	-20.611503523541614
79.3469620191193	9.137530072199297
68.04493194163871	-2.1645000052812975
64.10389842484648	-6.105533522073529
57.67168100179907	-12.537750945120933
57.570385770554196	-12.63904617636581
63.696482473986464	-6.512949472933542
94.09892194901687	23.889490002096863
63.94926582851832	-6.260166118401685
67.31923364714231	-2.890198299777694
74.66925253950677	4.459820592586766
55.15052381465131	-15.058908132268698
35.46985099850491	-34.739580948415096
67.69761127716839	-2.5118206697516143
78.38552692429431	8.176094977374305
58.48144599166909	-11.727985955250915
85.23567928277981	15.026247335859807
74.42218136150251	4.212749414582504
66.67323908348254	-3.5361928634374635
41.22635471535824	-28.983077231561765
64.30281941163622	-5.906612535283784
113.79818128515245	43.58874933823245
49.54710963579629	-20.662322311123717
83.27117018688506	13.061738239965052
73.04638132416795	2.8369493772479473
41.005284365792534	-29.204147581127472
78.8861172136406	8.676685266720597
92.33662776688499	22.12719581996498
66.73859507018852	-3.4708368767314823
85.01534843075416	14.805916483834153
61.40234693202575	-8.807085014894255
68.84402576906933	-1.365406177850673
80.30483096730524	10.09539902038523
79.14517919928977	8.935747252369765
101.05202112486796	30.842589177947957
73.75509452645412	3.5456625795341097
63.574306348326274	-6.635125598593731
96.59420917337621	26.384777226456208
62.17530388455117	-8.034128062368836
75.38650547506614	5.177073528146138
24.69990235816141	-45.509529588758596
87.87027685552522	17.660844908605213
43.782969091337065	-26.42646285558294
80.64424568298483	10.434813736064825
76.41055601378531	6.2011240668653045
67.33594053022017	-2.873491416699835
45.54642150033243	-24.663010446587577
73.77835984379846	3.5689278968784492
67.18964319015714	-3.019788756762864
65.99181543961669	-4.217616507303319
52.517446277446936	-17.69198566947307
83.475973513969	13.26654156704899
62.94747413990473	-7.261957807015278
68.85357991467964	-1.3558520322403638
52.61792384996289	-17.591508096957114
62.598423670659315	-7.611008276260691
70.02393037924986	-0.18550156767014414
65.88404645573092	-4.325385491189081
78.21919377266232	8.009761825742316
96.5137850894119	26.30435314249189
80.92907625760046	10.71964431068045
118.0557038338614	47.846271886941395
63.40518581142743	-6.804246135492576
80.01538631442446	9.805954367504455
98.25493741163729	28.04550546471728
45.3977432903942	-24.811688656525803
41.46402885356139	-28.745403093358618
63.260679044908386	-6.94875290201162
51.345473218871405	-18.8639587280486
60.263088310226806	-9.9463436366932
77.28273254608422	7.073300599164213
43.79528272805538	-26.414149218864623
59.23571038453002	-10.973721562389983
75.3362543892311	5.126822442311095
60.91476005187934	-9.294671895040665
49.20008465164784	-21.009347295272164
71.01531504614314	0.8058830992231378
78.55732902445226	8.347897077532252
51.26689236413432	-18.942539582785685
46.73446372174868	-23.474968225171324
58.415474935160375	-11.79395701175963
83.00715749585862	12.797725548938615
76.70473680542119	6.495304858501186
84.06641393473757	13.856981987817562
31.118894832792932	-39.09053711412707
51.88183251716174	-18.327599429758266
57.970045979544295	-12.23938596737571
70.4666984541712	0.25726650725118816
60.991205560322044	-9.218226386597962
86.24276730211778	16.033335355197778
49.91242995443673	-20.297001992483274
46.17266151176801	-24.036770435151993
92.83068167655648	22.621249729636475
49.946115516317434	-20.263316430602572
69.62676805685834	-0.5826638900616672
66.04151737410785	-4.167914572812151
64.8841750985178	-5.325256848402205
72.56446593883658	2.355033991916571
62.01693003520114	-8.192501911718864
68.71808871251625	-1.4913432344037574
86.76288688104461	16.553454934124602
87.05050455703378	16.84107261011377
50.09059566124262	-20.11883628567739
61.435488490957425	-8.77394345596258
103.50795346302249	33.29852151610248
79.19019448735554	8.980762540435535
60.140081536652644	-10.069350410267361
67.14948921279785	-3.05994273412216
111.51478389962205	41.30535195270204
76.19500019375329	5.985568246833282
76.57004921366962	6.360617266749614
67.30433831365582	-2.905093633264187
92.94727624271974	22.737844295799732
95.04864619247593	24.839214245555922
86.00790671177884	15.798474764858838
72.83807580539934	2.628643858479336
73.59315199089389	3.383720043973881
78.44838941456902	8.238957467649016
87.72457169999171	17.515139753071708
