Hads	Hf	deltaHads ref=-1.7753988000331447	deltaHf ref=-12.543620232701329
-1.6745132176438347	-18.103408991003874	0.10088558238931	-5.559788758302545
-1.610238799941726	-7.6586449303626125	0.16516000009141862	4.884975302338717
-1.7337726967525668	-22.209240567525114	0.04162610328057781	-9.665620334823785
-1.7893603375414386	-0.538276740279116	-0.013961537508293986	12.005343492422213
-1.8849815368885174	-23.573831655586815	-0.10958273685537279	-11.030211422885486
-1.7483833895530552	-22.57920286426645	0.027015410480089486	-10.03558263156512
-1.7195675283437595	-12.414498617566522	0.055831271689385176	0.1291216151348067
-1.7382828012341633	-33.52213132953034	0.03711599879898131	-20.97851109682901
-1.8459029633668251	-41.40262190016321	-0.07050416333368048	-28.859001667461882
-2.0919928355142474	-49.00208600677988	-0.31659403548110276	-36.45846577407855
-1.5548358839005232	-5.475017703181692	0.22056291613262147	7.068602529519637
-2.0142958691576496	-34.31059301108553	-0.23889706912450492	-21.7669727783842
-2.002602225751616	-22.85739528542308	-0.2272034257184714	-10.313775052721752
-1.5090111111639999	17.10597566103874	0.26638768886914477	29.64959589374007
-1.8185481417458504	-8.654676677914722	-0.04314934171270579	3.888943554786607
-1.8050303569762036	-11.232329601452875	-0.029631556943058968	1.311290631248454
-1.9707407414680347	-37.3169858784801	-0.19534194143489003	-24.773365645778767
-1.9297888283035718	-40.26825030172134	-0.15439002827042714	-27.72463006902001
-1.7232100943219848	-16.2650500370313	0.052188705711159855	-3.721429804329972
-1.7533655955921859	-38.01556995163696	0.022033204440958798	-25.471949718935633
-1.952151077101007	-11.307832349754364	-0.17675227706786245	1.2357878829469655
-1.9034239047323354	-24.681811026138547	-0.1280251046991907	-12.138190793437218
-1.8365322350291535	-19.50867644225781	-0.06113343499600887	-6.965056209556479
-1.891808319662232	-25.093069697302667	-0.1164095196290873	-12.549449464601338
-1.8567797050927766	-22.460887799937524	-0.08138090505963191	-9.917267567236195
-1.9291643750621006	-28.41139886495401	-0.15376557502895594	-15.86777863225268
-1.5652132752584293	20.707240349835388	0.2101855247747153	33.25086058253672
-1.3855923893861473	21.683619783282552	0.3898064106469974	34.22724001598388
-1.7363203089335002	-23.578177017462053	0.03907849109964445	-11.034556784760724
-1.6053455407964066	-8.242772276019764	0.17005325923673809	4.300847956681565
-1.374642015376594	38.03527268165814	0.40075678465655074	50.57889291435947
-1.9407971166074276	-44.14097119154437	-0.16539831657428294	-31.597350958843037
-1.874846487713512	-27.44132298972349	-0.09944768768036738	-14.89770275702216
-1.7649934955406934	3.134438830510021	0.01040530449245125	15.67805906321135
-1.823798994300887	-18.117276199004635	-0.048400194267742336	-5.573655966303306
-1.9439131037215702	-30.223344607439543	-0.16851430368842557	-17.679724374738214
-1.9726245623314753	-22.15788593183936	-0.19722576229833066	-9.61426569913803
-1.629286476818379	4.8868262422594455	0.14611232321476564	17.430446474960775
-1.9870042803813703	-32.69915074044957	-0.21160548034822568	-20.15553050774824
-2.0010384772904217	-57.81804930847858	-0.22563967725727707	-45.27442907577725
-1.715938105888199	6.638299088319428	0.05946069414494559	19.181919321020757
-1.9624340075533837	-24.29338911811456	-0.18703520752023906	-11.749768885413232
-1.637860382150393	5.833243509194432	0.13753841788275167	18.37686374189576
-1.6627856377745047	-27.015495249968154	0.11261316225863993	-14.471875017266825
-1.7105846365448087	-10.99034659657795	0.06481416348833591	1.5532736361233788
-1.561754947877489	-1.5330042898865202	0.21364385215565562	11.010615942814809
-1.766074141196441	-8.318000632628326	0.009324658836703748	4.225619600073003
-1.645435265963897	0.5622876972429935	0.12996353406924754	13.105907929944323
-2.0303343004197814	-39.144139668809885	-0.2549355003866367	-26.600519436108556
-1.7610716807539575	-16.42576840360701	0.014327119279187173	-3.8821481709056798
-1.7422770413104445	-11.952448620412355	0.03312175872270018	0.5911716122889743
-1.7674850594485179	-14.298489576211352	0.007913740584626794	-1.7548693435100233
-1.8271040247636847	-25.574786398657636	-0.05170522473054007	-13.031166165956307
-1.7840713500627317	-30.4083821802881	-0.008672550029587	-17.86476194758677
-1.888466709991917	-13.659067708557473	-0.11306790995877236	-1.1154474758561435
-1.935955050343182	-7.73001822828968	-0.16055625031003729	4.813602004411649
-2.044127854052931	-22.999030433721487	-0.2687290540197864	-10.455410201020158
-1.6636237113270909	5.134546542349852	0.1117750887060538	17.67816677505118
-1.650746872590389	5.058741882751718	0.12465192744275555	17.602362115453047
-1.9846508571063168	-22.809518773046847	-0.20925205707317218	-10.265898540345518
-1.647658641973976	4.035541937781289	0.1277401580591686	16.57916217048262
-1.474722157639917	20.104640019608354	0.30067664239322767	32.64826025230968
-1.8908487627631985	-33.57998074937677	-0.11544996273005381	-21.036360516675444
-1.9487726429360919	-27.308827533970486	-0.17337384290294722	-14.765207301269157
-1.8711249973275699	-21.43416863763366	-0.09572619729442522	-8.890548404932332
-1.7727524203946814	7.722926123442221	0.0026463796384632587	20.26654635614355
-2.0464827570249327	-63.7411561832252	-0.271083956991788	-51.19753595052387
-1.8911139992414974	-32.19640499842302	-0.11571519920835271	-19.65278476572169
-1.683972553582862	-4.204930074705942	0.09142624645028263	8.338690157995387
-1.4536282746121287	19.563655942994103	0.3217705254210159	32.10727617569543
-1.8755873040645383	-39.19539273644048	-0.10018850403139368	-26.651772503739153
