Hads	Hf	deltaHads ref=-6.189142254355829	deltaHf ref=48.5683876303882
-5.973067667975556	44.036716387187425	0.2160745863802731	-4.531671243200776
-6.010317544685677	45.595826585907275	0.17882470967015252	-2.9725610444809263
-5.968750964908395	45.493587438808845	0.22039128944743425	-3.0748001915793566
-6.186405346787069	77.74053434668065	0.0027369075687602162	29.172146716292445
-6.369551278010476	30.458576199280856	-0.18040902365464717	-18.109811431107346
-6.056736320722848	35.933814138583216	0.13240593363298103	-12.634573491804986
-6.2753606964834034	34.52233656522242	-0.08621844212757424	-14.046051065165784
-5.975179389060941	26.569514540585033	0.21396286529488862	-21.99887308980317
-5.988109961675946	24.88345761975961	0.20103229267988354	-23.68493001062859
-6.30081488128053	14.082530456596942	-0.11167262692470104	-34.48585717379126
-6.007064438133966	35.24409973962395	0.18207781622186303	-13.324287890764253
-6.098726593831088	52.374061402404436	0.09041566052474082	3.8056737720162346
-6.534358579607215	34.21400642849153	-0.34521632525138557	-14.354381201896672
-6.068240398017224	67.26136696178844	0.12090185633860528	18.692979331400238
-6.287473309028428	50.96543152365018	-0.09833105467259884	2.39704389326198
-6.288772340514697	58.39997881699446	-0.09963008615886793	9.83159118660626
-6.2048416006728075	32.35706961592041	-0.015699346316978335	-16.211318014467793
-5.923073255748022	38.898346338418605	0.26606899860780686	-9.670041291969596
-6.311699444660917	25.716163199722814	-0.12255719030508772	-22.852224430665387
-6.059294647711795	4.853735638922899	0.12984760664403439	-43.7146519914653
-6.330503009725362	69.36474152152095	-0.14136075536953285	20.796353891132753
-6.234547250031028	32.272577952980214	-0.045404995675198734	-16.295809677407988
-6.215346835320815	41.51235793020169	-0.026204580964986235	-7.056029700186514
-6.356378519034479	29.143522671434198	-0.1672362646786496	-19.424864958954004
-6.02891137637198	50.07360908723808	0.1602308779838495	1.5052214568498812
-6.017760258982889	58.80002502422235	0.17138199537293985	10.231637393834148
-6.197755650733598	77.42253715233483	-0.008613396377768368	28.854149521946624
-6.21560813812539	34.755349532644914	-0.026465883769560605	-13.813038097743288
-5.941948111052625	45.90821395755222	0.24719414330320433	-2.660173672835981
-5.874413401586935	51.72596660752413	0.3147288527688943	3.157578977135927
