Hads	Hf	deltaHads ref=-4.2705362000269815	deltaHf ref=87.18652731239882
-4.336549406812992	63.79370716068098	-0.06601320678601041	-23.392820151717842
-4.039199885970447	84.84046368034444	0.23133631405653432	-2.3460636320543813
-3.933870206703432	95.95317307294107	0.33666599332354963	8.766645760542247
-4.239361065032426	120.42615625878892	0.031175134994555265	33.2396289463901
-4.536661746387836	63.37957623019594	-0.26612554636085406	-23.806951082202886
-4.018664781993721	86.29089135942422	0.25187141803326085	-0.895635952974601
-4.6894311719806865	41.57830495210527	-0.41889497195370495	-45.60822236029355
-4.250372956856154	53.858898706093385	0.020163243170827627	-33.32762860630544
-3.7050305398879573	103.56588296313134	0.5655056601390243	16.37935565073252
-3.927602840238251	100.93292616926863	0.34293335978873074	13.746398856869803
-4.183983728289604	63.8778071702618	0.08655247173737735	-23.30872014213702
-3.787103365524672	131.06765838937787	0.48343283450230956	43.881131076979045
-4.568411973421462	78.0847731061167	-0.29787577339448035	-9.101754206282124
-4.455740955367219	71.77930397412757	-0.18520475534023717	-15.407223338271251
-4.405960808799136	88.91095104841747	-0.1354246087721549	1.7244237360186503
-4.326291348959785	97.73383793332681	-0.05575514893280342	10.547310620927988
-4.05827158712782	95.6838209621975	0.21226461289916188	8.497293649798678
-3.427588716032915	136.62071115966944	0.8429474839940667	49.43418384727062
-4.2473856685101055	68.70924626544553	0.02315053151687607	-18.477281046953294
-4.292676346143708	38.44648696810748	-0.0221401461167261	-48.740040344291344
-4.311220722738653	116.48467790957295	-0.04068452271167189	29.29815059717413
-4.132036208640784	91.72612029229475	0.1384999913861975	4.539592979895929
-4.215770573646296	84.46089300266107	0.05476562638068572	-2.7256343097377567
-4.380976889049634	72.69705631964587	-0.1104406890226528	-14.489470992752956
-3.724144453241024	130.19116301248687	0.5463917467859574	43.004635700088045
-3.7006646865047514	139.44284473957578	0.5698715135222301	52.25631742717695
-4.2743457914330065	103.96983240307304	-0.0038095914060249925	16.78330509067422
-4.857823209953494	8.724957352915283	-0.5872870099265128	-78.46156995948354
-3.7982135072234087	104.02749836849893	0.47232269280357286	16.840971056100102
-4.10030877601821	81.74524056738176	0.17022742400877178	-5.4412867450170666
-5.018181741121225	38.99427596523816	-0.7476455410942435	-48.19225134716066
-3.5209442569175735	131.11705491019922	0.749591943109408	43.93052759780039
-4.039443633693736	99.57773828558089	0.23109256633324549	12.39121097318207
-4.797763227135874	66.4044646047899	-0.5272270271088928	-20.78206270760893
-4.396495674853213	71.13236793824643	-0.1259594748262316	-16.05415937415239
-3.9329648629645817	110.2902513656253	0.33757133706239983	23.103724053226472
-4.2232221811427735	101.11921285675913	0.04731401888420805	13.93268554436031
-4.439587616128847	84.06474194405695	-0.16905141610186547	-3.1217853683418753
-3.655567950278055	138.6251434975885	0.6149682497489266	51.43861618518969
-3.6645255708135664	101.30803406383069	0.6060106292134151	14.121506751431866
-4.074577185965609	132.51719116346305	0.19595901406137273	45.33066385106423
-4.2914077151799574	103.57429937922302	-0.020871515152975917	16.387772066824198
-4.909499935456552	36.97432209744301	-0.6389637354295701	-50.212205214955816
-3.662492544448469	100.10195357232283	0.6080436555785127	12.915426259924004
-4.184183241915889	90.10977080266201	0.08635295811109245	2.9232434902631894
-4.842474334407598	8.589988883017895	-0.5719381343806162	-78.59653842938093
-4.254980418132618	93.94347600503863	0.015555781894363463	6.75694869263981
-4.2880799191771075	83.66705169108974	-0.01754371915012598	-3.519475621309084
-3.9521257129963487	110.5032612156565	0.3184104870306328	23.31673390325767
-4.060716331470758	107.35503861371478	0.2098198685562238	20.16851130131596
-4.224641020176932	81.87173904300334	0.04589517985004932	-5.314788269395478
-4.564629036001861	59.43584941047578	-0.29409283597487956	-27.75067790192304
-3.4442618716857396	135.32253783868208	0.8262743283412419	48.13601052628326
-3.8885736885131337	90.84292851538879	0.38196251151384786	3.6564012029899686
-4.089428537234198	122.95823344080895	0.18110766279278323	35.77170612841013
-4.196653161896393	120.988573251469	0.07388303813058883	33.80204593907018
-3.934002641530242	145.2412414592772	0.3365335584967397	58.05471414687838
-3.9967196822399274	124.07045239724908	0.2738165177870542	36.88392508485026
-4.51717979949899	70.59091794365372	-0.24664359947200865	-16.5956093687451
-3.930598351522349	136.5568043488065	0.3399378485046327	49.370277036407686
-3.755160568805877	143.9555221624732	0.5153756312211044	56.768994850074364
-4.833006048400421	34.77144545793635	-0.5624698483734392	-52.41508185446247
-4.205535546410829	70.46346169339745	0.0650006536161527	-16.723065619001375
-4.182601756474469	101.93646179323565	0.08793444355251268	14.749934480836828
-4.496287407877389	72.29699248163234	-0.2257512078504078	-14.889534830766479
-4.791257919801865	74.15508154197386	-0.5207217197748832	-13.031445770424966
-3.860879736370407	90.84515226377636	0.4096564636565745	3.658624951377533
-4.43547432590276	59.00833342804623	-0.1649381258757785	-28.178193884352595
-5.029157974582631	18.427948498404533	-0.7586217745556496	-68.75857881399429
-5.363037446339149	-2.2875829164686365	-1.0925012463121675	-89.47411022886746
-3.319387621828355	146.34895678922794	0.9511485781986266	59.16242947682912
-4.065308421035297	102.68141869162372	0.20522777899168432	15.494891379224896
-4.056279491982423	76.3292427323396	0.21425670804455876	-10.857284580059229
-4.24391481524799	86.3056137345859	0.02662138477899134	-0.8809135778129189
-4.7594878055970185	43.82261405608881	-0.4889516055700369	-43.36391325631001
-4.076549828285351	75.07318718722462	0.19398637174163014	-12.113340125174204
-4.412970895937178	48.52248677378418	-0.14243469591019675	-38.66404053861464
-4.802197612938471	56.418807335042914	-0.5316614129114896	-30.76771997735591
-4.566732644801959	45.877342216546936	-0.29619644477497786	-41.30918509585189
-3.4930063609499484	142.35816716688356	0.7775298390770331	55.17163985448474
-4.815617740445305	50.41863310093839	-0.5450815404183231	-36.76789421146043
-4.019218259374611	106.53756773763314	0.25131794065237045	19.351040425234316
-3.545192029327154	112.3114119452564	0.7253441706998274	25.124884632857572
-3.8760941269574687	116.09861781671248	0.39444207306951284	28.912090504313653
-4.060222107276786	119.98480098033963	0.2103140927501954	32.798273667940805
-3.791524112515617	116.33885750158697	0.47901208751136437	29.15233018918815
-3.9491645224625245	124.66862747923659	0.32137167756445706	37.48210016683777
-3.5222774847061373	173.0620383899266	0.7482587153208442	85.87551107752779
-4.378702107758727	61.543740811306236	-0.10816590773174539	-25.642786501092587
-3.779563163057901	78.17931553800997	0.49097303696908057	-9.00721177438885
-4.245617234788369	86.71390910558137	0.024918965238612145	-0.47261820681745803
-4.594946104974952	100.46521369952177	-0.32440990494797006	13.278686387122946
-4.759202663728502	21.143848263287964	-0.4886664637015201	-66.04267904911086
-4.411223723262083	86.38933633217061	-0.14068752323510125	-0.7971909802282084
-4.015128937666304	79.74883442099355	0.2554072623606771	-7.437692891405277
-3.9118446647771634	101.20314486235162	0.3586915352498181	14.016617549952798
-4.305660589772742	79.16995060351087	-0.03512438974576071	-8.016576708887953
-4.639045705145691	70.10908754279137	-0.36850950511870906	-17.07743976960745
-4.230659683118574	69.89708177665557	0.03987651690840721	-17.289445535743255
-4.365928554208949	88.09775782169578	-0.09539235418196768	0.9112305092969564
-4.064193372207228	120.58007542700994	0.20634282781975344	33.39354811461112
-4.618524592136964	26.591717408165266	-0.34798839210998267	-60.59480990423356
-3.949281359789893	131.01525540222883	0.3212548402370885	43.82872808983001
-4.722468665568158	73.04035504765739	-0.4519324655411765	-14.146172264741438
-4.525696519762278	99.90682662040712	-0.25516031973529607	12.720299308008293
-4.651471259829123	79.08487096126169	-0.38093505980214104	-8.101656351137137
-4.108486067620106	135.47947219228496	0.1620501324068755	48.292944879886136
-4.550566752033774	94.16712610300192	-0.2800305520067923	6.980598790603096
-4.6084087720373645	68.71228301929659	-0.337872572010383	-18.47424429310223
-4.151159239583649	108.43945505643012	0.11937696044333279	21.252927744031297
-3.852935159113258	86.25562250006374	0.4176010409137234	-0.9309048123350863
-4.552604417549446	63.14822005789523	-0.2820682175224647	-24.038307254503593
-3.9664638048270717	88.69369324924077	0.3040723951999098	1.5071659368419432
-4.1107813931885175	120.22305915347835	0.159754806838464	33.03653184107952
-4.234307688835543	107.93165206858686	0.036228511191438884	20.745124756188034
-4.343983917555306	56.53866291975049	-0.07344771752832457	-30.64786439264833
-4.112800091621466	79.4057166642317	0.15773610840551555	-7.780810648167119
-4.610386189306155	48.55671784683625	-0.3398499892791733	-38.62980946556257
-4.511470146011561	68.48008336834096	-0.24093394598457962	-18.706443944057867
-4.266153461183421	92.75518374565917	0.004382738843560219	5.568656433260344
-4.1946838001022115	54.04120685714224	0.07585239992477	-33.14532045525658
-4.6278097940958105	82.56700018858527	-0.35727359406882897	-4.619527123813555
-4.230003039818257	91.0461369320322	0.04053316020872444	3.8596096196333747
-3.9155173585750163	90.21801049831129	0.3550188414519653	3.031483185912464
-4.097633285913616	98.5802903732419	0.1729029141133651	11.393763060843071
-3.83106447692262	148.10228386320188	0.43947172310436144	60.91575655080305
-4.2316790638142265	77.1891872739534	0.038857136212754995	-9.99734003844543
-4.242743539158255	100.62164091406311	0.02779266086872667	13.435113601664284
-3.7865766806644388	151.6973892902243	0.4839595193625428	64.51086197782547
-4.168048591702245	132.20665724400732	0.10248760832473636	45.020129931608494
-4.206301628611982	108.33343275720779	0.06423457141499966	21.146905444808965
-4.961163922445849	74.75644383599524	-0.690627722418867	-12.430083476403581
-4.46817913884297	79.35256025034232	-0.1976429388159886	-7.833967062056502
-4.940411715419032	61.60814172648162	-0.6698755153920501	-25.578385585917204
-4.328858636552468	126.61907311070041	-0.05832243652548641	39.43254579830159
-3.769382493395824	111.56271264211665	0.5011537066311575	24.376185329717828
-4.729535880032927	11.82746663588398	-0.45899968000594527	-75.35906067651484
-4.825540483288933	25.320153369061018	-0.5550042832619511	-61.866373943337805
-4.55486776313046	45.177857204623024	-0.2843315631034784	-42.0086701077758
-4.414200296800118	72.4504960097579	-0.1436640967731364	-14.736031302640924
-4.194642213056795	104.22136825890033	0.07589398697018623	17.034840946501504
-4.119251043477561	65.87460332650477	0.1512851565494202	-21.311923985894055
-4.346060204494279	66.079046246448	-0.07552400446729735	-21.10748106595082
-4.45268753671553	98.83442762567171	-0.18215133668854833	11.647900313272885
-4.255000435048714	98.38634608327163	0.015535764978267252	11.19981877087281
-4.199295679340139	94.76473362435206	0.0712405206868425	7.578206311953238
-3.9065687305410393	151.95855702600358	0.3639674694859423	64.77202971360475
-4.139414816105273	76.56174482735696	0.1311213839217089	-10.624782485041862
-4.535067258810159	43.407944363737045	-0.2645310587831773	-43.77858294866178
-3.3752058287500404	140.33480120475934	0.8953303712769412	53.14827389236052
-4.597050127515104	43.77535712433837	-0.32651392748812214	-43.41117018806045
-4.282459407870192	95.71457427737204	-0.011923207843210548	8.528046964973214
-4.634835573204327	52.45933073735688	-0.36429937317734584	-34.727196575041944
-4.703562716953456	54.91492610935029	-0.43302651692647487	-32.27160120304853
-4.357218647666741	44.90511114287938	-0.08668244763975963	-42.281416169519446
-4.262623379938304	76.75044836792381	0.007912820088677108	-10.436078944475014
-4.61500939069083	46.66647720029965	-0.3444731906638481	-40.52005011209917
-5.137184895342216	42.01819902559026	-0.8666486953152344	-45.16832828680856
-4.339464312011842	53.42880074802696	-0.06892811198486015	-33.757726564371865
-4.0047239203122444	113.68649675846524	0.2658122797147371	26.499969446066416
-4.003134754137136	72.90275090596413	0.2674014458898455	-14.283776406434697
-4.437992145074531	48.63525407102907	-0.1674559450475499	-38.551273241369756
-4.791652311803773	69.11209536346138	-0.5211161117767915	-18.074431948937445
-3.8106498799170367	96.86344166064339	0.4598863201099448	9.676914348244566
-4.3331049042753875	68.2387663188943	-0.06256870424840599	-18.947760993504517
-4.17683398333611	92.90262950459845	0.09370221669087186	5.716102192199628
-4.277457754185889	94.39004849251415	-0.006921554158907384	7.203521180115331
-4.001656384381931	134.2732921840842	0.26887981564505026	47.086764871685375
-3.976981155690737	117.77009695080176	0.29355504433624446	30.583569638402935
-4.194940305664204	89.85075883119225	0.07559589436277747	2.6642315187934287
-4.410274634195957	86.63713460873691	-0.1397384341689758	-0.5493927036619084
-4.442379887448624	81.0574861291795	-0.17184368742164224	-6.129041183219329
-3.924435959488619	96.33414446187464	0.3461002405383624	9.14761714947582
-4.376353927713353	66.51295111995915	-0.10581772768637165	-20.67357619243967
-4.045672041946091	140.19720707587027	0.22486415808089077	53.010679763471444
-4.1837902623810805	114.17577538165841	0.086745937645901	26.989248069259588
-4.111587606486864	73.34167581246538	0.15894859354011714	-13.84485149993344
-4.303292330878321	60.77603853521248	-0.03275613085133955	-26.410488777186345
-4.347345602756832	152.99289889667227	-0.07680940272985026	65.80637158427345
-4.471716035273857	73.39688627359419	-0.20117983524687588	-13.789641038804632
-3.9144602664746344	115.01602381256487	0.3560759335523471	27.829496500166044
-4.008885108225513	108.85234437051054	0.2616510918014683	21.665817058111713
-4.7612021449021995	55.771054668416525	-0.490665944875218	-31.415472643982298
-4.559733202098869	77.86173487091372	-0.28919700207188725	-9.324792441485101
-4.730157370911911	79.33013389937781	-0.4596211708849296	-7.85639341302101
-3.8034700710559264	115.12545669529112	0.46706612897105515	27.938929382892297
-4.238249273621477	117.53266925584478	0.032286926405504346	30.346141943445957
-4.286446654994506	97.25452269168107	-0.015910454967524856	10.067995379282252
-4.66974781540921	100.23748735735069	-0.39921161538222805	13.050960044951864
-4.50531114457408	38.81060931116991	-0.23477494454709813	-48.37591800122891
-3.993056512379553	120.88884706942417	0.27747968764742836	33.70231975702535
-4.781418131780811	29.429363560118645	-0.5108819317538291	-57.75716375228018
-3.7948632321786135	108.1004346448189	0.475672967848368	20.91390733242008
-4.596223733155057	82.40416158041302	-0.3256875331280753	-4.782365731985806
-3.676710526109673	141.52916668201334	0.5938256739173084	54.34263936961452
-4.600348830688745	60.34358645764115	-0.32981263066176325	-26.84294085475767
-4.743862452509347	66.15351307048542	-0.4733262524823658	-21.033014241913406
-4.320564798894338	98.96340841488626	-0.05002859886735678	11.776881102487437
-4.471865686879028	107.25846191267613	-0.2013294868520461	20.071934600277302
-3.942695254110731	94.9632579832803	0.32784094591625035	7.776730670881477
-4.375490800302941	61.655342345079305	-0.10495460027595982	-25.53118496731952
-4.255060046678409	73.40057476221824	0.015476153348572552	-13.785952550180582
-3.6971347252838314	116.35097039368111	0.5734014747431502	29.164443081282286
-4.346850679896306	85.5706437247079	-0.07631447986932471	-1.6158835876909166
-4.545752319507301	62.63066593544863	-0.2752161194803193	-24.55586137695019
-4.405193590733688	71.64664149021854	-0.1346573907067068	-15.539885822180281
-4.049762332811952	134.71715619850403	0.2207738672150299	47.530628886105205
-4.18625091627473	83.53185140058753	0.08428528375225142	-3.654675911811296
-4.172344985068776	83.3279007178449	0.09819121495820582	-3.8586265945539253
