Hads	Hf	deltaHads ref=-0.34114193433197215	deltaHf ref=-428.6342249747209
-0.38475918280892074	-437.02573259017356	-0.04361724847694859	-8.391507615452667
-0.22401879617245868	-417.5114283647478	0.11712313815951347	11.12279660997308
-0.3937818220583722	-438.6029977751989	-0.05263988772640005	-9.968772800478007
-0.37166790931951255	-425.9517034001017	-0.030525974987540394	2.6825215746192157
-0.39432080794358626	-438.5428242006046	-0.05317887361161411	-9.908599225883734
-0.3350654717069119	-432.5317286110771	0.0060764626250602305	-3.8975036363561912
-0.1553870447096415	-405.0551057175467	0.18575488962233067	23.57911925717417
-0.4241377951693721	-445.6784634528518	-0.08299586083739996	-17.04423847813092
-0.4649760959437117	-452.66284214228705	-0.12383416161173955	-24.028617167566154
-0.5775699015357532	-460.0002513951007	-0.236427967203781	-31.366026420379796
-0.19384900986915454	-415.79834360826396	0.1472929244628176	12.835881366456931
-0.6592252099653706	-464.9511366235167	-0.31808327563339844	-36.31691164879578
-0.40827641915529966	-434.70965043470125	-0.06713448482332751	-6.075425459980352
-0.05931697250343859	-388.7700034464433	0.28182496182853356	39.8642215282776
-0.38089210842736065	-432.8645261591308	-0.0397501740953885	-4.230301184409882
-0.3233734540990554	-424.6659235096391	0.017768480232916772	3.9683014650818222
-0.4914763155975379	-447.23437400243756	-0.15033438126556575	-18.600149027716668
-0.5775581555208191	-459.46745839047117	-0.23641622118884698	-30.83323341575027
-0.0942269642255269	-406.5541769126685	0.24691497010644525	22.080048062052413
-0.3544759114156477	-441.1641876397624	-0.013333977083675563	-12.529962665041523
-0.5152349369018339	-444.2592939764903	-0.1740930025698617	-15.625069001769418
-0.5073547271895222	-451.0758837440311	-0.16621279285755008	-22.44165876931021
-0.3675737581215799	-432.20443059927163	-0.026431823789607733	-3.570205624550738
-0.3538636772427708	-432.2349303397135	-0.012721742910798639	-3.6007053649926206
-0.523107293935027	-450.9829150061912	-0.18196535960305482	-22.348690031470312
-0.5374212663155049	-447.275872290418	-0.19627933198353276	-18.641647315697128
-0.09475187526550144	-394.0600639207328	0.2463900590664707	34.57416105398812
0.1405620832229033	-371.24470155763754	0.48170401755487546	57.38952341708335
-0.3223471491946839	-428.11974006924817	0.018794785137288272	0.5144849054727274
-0.2958646983606741	-422.08503384209206	0.04527723597129807	6.549191132628835
0.16711087245494127	-364.96332357284507	0.5082528067869134	63.670901401875824
-0.6084739114157856	-466.9169126988504	-0.2673319770838134	-38.28268772412952
-0.5078487720456906	-445.47795333228345	-0.16670683771371841	-16.843728357562554
-0.282472638937179	-416.796813832986	0.05866929539479315	11.83741114173489
-0.3235860866843723	-427.48166618547674	0.017555847647599876	1.1525587892441536
-0.4044431129586883	-438.6033678864408	-0.06330117862671614	-9.969142911719928
-0.46910115610808134	-442.7030228219439	-0.1279592217761092	-14.068797847222982
-0.2607343595591374	-414.910486954046	0.08040757477283478	13.723738020674887
-0.42241113667842	-437.4051972040716	-0.08126920234644786	-8.770972229350718
-0.6430408225860447	-469.3110720728823	-0.3018988882540725	-40.67684709816143
-0.33418943162541837	-420.6439104246722	0.006952502706553787	7.9903145500487085
-0.522461207525339	-448.10802709510295	-0.18131927319336683	-19.47380212038206
-0.10617551853647456	-397.6001016930024	0.2349664157954976	31.034123281718507
-0.34235719114076346	-435.66981346787014	-0.0012152568087913096	-7.035588493149248
-0.2710126345627941	-421.56483121770964	0.07012929976917803	7.069393757011255
0.03003993770107627	-391.5749277499251	0.3711818720330484	37.059297224795785
-0.26686257641995326	-422.6998513597424	0.0742793579120189	5.934373614978483
-0.2100925695267506	-412.9011040283491	0.13104936480522156	15.733120946371798
-0.6038196299341507	-462.659191434808	-0.2626776956021786	-34.024966460087114
-0.49515810393495485	-445.55614971910603	-0.1540161696029827	-16.921924744385137
-0.4444640804431401	-440.4552061247746	-0.10332214611116797	-11.820981150053683
-0.3503667504992336	-431.3235700726501	-0.009224816167261451	-2.6893450979292197
-0.34516391559736803	-430.2714147964852	-0.00402198126539588	-1.6371898217643093
-0.412426239810884	-439.33482431070024	-0.07128430547891185	-10.700599335979348
-0.5239473111578263	-447.8617040855886	-0.18280537682585418	-19.227479110867705
-0.424028787703719	-430.8703513641276	-0.08288685337174684	-2.2361263894067065
-0.5806260864483193	-454.63014809101946	-0.2394841521163471	-25.99592311629857
-0.3246002867235802	-419.6008918131946	0.01654164760839194	9.033333161526286
-0.2484243917861022	-417.72210552223146	0.09271754254586995	10.912119452489435
-0.5540230096667074	-449.47403337068926	-0.21288107533473521	-20.83980839596836
-0.29219393170205876	-419.1700118279602	0.04894800262991339	9.464213146760699
0.015980854514054954	-387.12026807071777	0.3571227888460271	41.51395690400312
-0.4196983937872574	-441.2083858648834	-0.07855645945528522	-12.574160890162489
-0.5112579863052815	-450.03117427213436	-0.17011605197330937	-21.39694929741347
-0.44401029334403574	-440.5313664250277	-0.10286835901206359	-11.897141450306833
-0.1690547670586966	-404.48300772306095	0.17208716727327555	24.151217251659943
-0.621560210827738	-470.91587273209257	-0.2804182764957659	-42.28164775737167
