Hads	Hf	deltaHads ref=-6.285369963326957	deltaHf ref=39.28385713030889
-6.198125595110469	22.3220022875754	0.08724436821648851	-16.961854842733487
-6.047888952482026	41.970749304676474	0.237481010844931	2.6868921743675855
-5.970213701308239	45.352455317269914	0.3151562620187178	6.068598186961026
-6.2976201543351635	67.00997364040279	-0.012250191008206457	27.726116510093902
-6.536003842484206	14.398400516033007	-0.2506338791572489	-24.88545661427588
-6.080182071949821	33.6716508314488	0.2051878913771361	-5.612206298860087
-6.576097675249912	5.505729168935773	-0.29072771192295477	-33.778127961373116
-6.112734474299941	13.297512141300103	0.17263548902701586	-25.986344989008785
-5.84973100660136	38.23495110013096	0.4356389567255974	-1.0489060301779318
-6.100427804922219	33.4168775190285	0.1849421584047377	-5.866979611280385
-6.120085174567066	24.33929398487635	0.16528478875989094	-14.94456314543254
-5.919795951631386	69.63818441504282	0.36557401169557124	30.354327284733927
-6.630508084606845	24.9370214386023	-0.34513812127988786	-14.346835691706588
-6.331357871298678	41.874477552227404	-0.04598790797172114	2.5906204219185156
-6.418517456855625	38.32163692054314	-0.13314749352866784	-0.9622202097657464
-6.395099291985389	48.14102290434471	-0.10972932865843177	8.85716577403582
-6.146482085518073	37.987887435624884	0.1388878778088838	-1.295969694684004
-5.6373030813992955	66.47088161045554	0.6480668819276616	27.187024480146647
-6.380756545462646	19.053188828867974	-0.09538658213568851	-20.230668301440915
-6.2104121833108366	-9.72683978335067	0.07495778001612052	-49.01069691365956
-6.391938110115007	63.43717586042612	-0.10656814678804949	24.153318730117235
-6.192199754877947	36.35847602282524	0.0931702084490098	-2.925381107483645
-6.239298775326461	39.20135499875698	0.04607118800049648	-0.08250213155190522
-6.4423802040400915	20.8456500936677	-0.1570102407131344	-18.438207036641188
-5.860046140092891	66.36657140962598	0.42532382323406637	27.082714279317088
-5.823464960034471	77.5466069432606	0.46190500329248607	38.26274981295171
-6.325597063696478	65.08775842261127	-0.040227100369520485	25.803901292302385
-6.650873482285533	-7.24122719864647	-0.365503518958576	-46.52508432895536
-5.882454575388692	51.648447746086845	0.40291538793826476	12.364590615777956
-6.000392679357901	39.57085599179243	0.28497728396905586	0.28699886148353926
-6.862004276248626	23.035034112194126	-0.5766343129216693	-16.248823018114763
-5.726479497097898	61.118342555156005	0.5588904662290588	21.834485424847117
-6.027383370848838	48.955760488687815	0.25798659247811884	9.671903358378927
-6.710884527245071	29.910198573521484	-0.4255145639181137	-9.373658556787404
-6.411397596762981	25.445228244897862	-0.1260276334360242	-13.838628885411026
-6.145824340812396	46.36462856928904	0.13954562251456082	7.08077143898015
-6.33442463632673	41.47077194958854	-0.049054672999773175	2.18691481927965
-6.340007594204508	47.43545211414721	-0.05463763087755069	8.151594983838322
-5.9353550839587115	70.01923302632702	0.3500148793682456	30.735375896018127
-5.740130961989053	35.492573318946825	0.5452390013379045	-3.7912838113620637
-6.142155966081191	80.83878493689053	0.14321399724576622	41.554927806581645
-6.347490522719454	48.846208207530594	-0.062120559392496943	9.562351077221706
-6.751650828926358	9.31233401843599	-0.4662808655994013	-29.971523111872898
-5.733993991219904	45.97064551356914	0.5513759721070528	6.68678838326025
-6.222254331805743	41.744582388037315	0.0631156315212138	2.460725257728427
-6.7357968259602785	-17.699264822421128	-0.45042686263332143	-56.983121952730016
-6.3811476255068555	39.57342300444611	-0.09577766217989847	0.28956587413722445
-6.293994729174301	44.44491949918631	-0.008624765847343951	5.161062368877424
-6.099027224350721	43.69430100010027	0.18634273897623643	4.410443869791379
-6.014821409771685	58.48743873845285	0.2705485535552725	19.203581608143963
-6.156944486836437	37.987630739007045	0.12842547649051994	-1.2962263913018433
-6.474183378799353	17.149338703689295	-0.18881341547239572	-22.134518426619593
-5.688468047708739	72.02533836831992	0.5969019156182185	32.74148123801103
-5.9019699867931195	39.44859984571417	0.3833999765338376	0.16474271540528207
-6.166240024380386	64.53143128273632	0.1191299389465712	25.247574152427433
-6.31442606728524	70.25776837696901	-0.02905610395828262	30.973911246660123
-6.176259846135508	77.19661624870912	0.10911011719144881	37.91275911840023
-6.008284997427836	78.8781863404663	0.277084965899121	39.59432921015741
-6.466748088423628	31.56444951192384	-0.18137812509667128	-7.719407618385048
-6.0924803161178716	72.49421415381426	0.19288964720908552	33.21035702350537
-5.900209484854713	92.28392839598007	0.385160478472244	53.00007126567118
-6.694833441695664	10.123803150836693	-0.409463478368707	-29.160053979472195
-6.22158456093166	18.382579438795574	0.06378540239529684	-20.901277691513314
-6.270540039578918	40.226367089544965	0.01482992374803871	0.9425099592360766
-6.4387423825101	26.38312358854489	-0.15337241918314248	-12.900733541763998
-6.820228850003332	32.15419197256426	-0.5348588866763748	-7.1296651577446255
-5.977249193994794	22.641935072951014	0.30812076933216304	-16.641922057357874
