Hads	Hf	deltaHads ref=-3.5538919999962673	deltaHf ref=-288.9918032596244
-3.179013817512896	-273.05721063655096	0.37487818248337135	15.934592623073456
-3.4111313555622473	-284.02571657589584	0.14276064443401992	4.966086683728577
-3.4149914516019635	-291.7528908057328	0.13890054839430377	-2.7610875461083992
-3.488186086935457	-264.68669266200743	0.06570591306081042	24.305110597616988
-3.720406261156313	-308.04021136273036	-0.16651426116004586	-19.048408103105942
-3.494904715276789	-301.6338158474134	0.05898728471947834	-12.642012587788997
-3.35188256733818	-281.27761270906757	0.20200943265808746	7.71419055055685
-3.2795211750199087	-298.6175558944878	0.27437082497635856	-9.625752634863375
-3.5129018859006464	-324.35146469363156	0.04099011409562081	-35.35966143400714
-3.9255560516030528	-350.69818106161074	-0.3716640516067855	-61.70637780198632
-3.352507016097661	-284.6169423012004	0.20138498389860615	4.374860958423994
-3.7295802024309523	-310.18731672941357	-0.17568820243468508	-21.195513469789148
-3.953049056639429	-319.33127310521155	-0.3991570566431619	-30.339469845587132
-3.139035682368558	-240.25644443895067	0.41485631762770936	48.73535882067375
-3.6478132818010636	-290.35349162777305	-0.09392128180479631	-1.3616883681486343
-3.7109040224459022	-290.2518855818736	-0.15701202244963497	-1.2600823222491613
-3.683622795622796	-319.04446633651156	-0.12973079562652856	-30.052663076887143
-3.568704191420693	-319.4925434054353	-0.014812191424425691	-30.50074014581088
-3.721622453769669	-316.54776140667565	-0.16773045377340168	-27.55595814705123
-3.3024419042631052	-313.0659975972603	0.251450095733162	-24.0741943376359
-3.737572158977855	-279.98725686320904	-0.18368015898158774	9.004546396415378
-3.7485013351542875	-313.9434824082293	-0.19460933515802026	-24.951679148604853
-3.6350426041171886	-299.6550021159197	-0.08115060412092134	-10.663198856295253
-3.7737164538702928	-315.12897690366356	-0.2198244538740255	-26.137173644039137
-3.600362586090341	-304.5917069387833	-0.04647058609407395	-15.5999036791589
-3.506424323481042	-297.88303121324043	0.04746767651522532	-8.89122795361601
-3.587439900788013	-259.33781762391646	-0.03354790079174563	29.653985635707954
-3.204253984731622	-246.42432878468435	0.3496380152646452	42.56747447494007
-3.347321044129785	-291.27073239565965	0.2065709558664821	-2.278929136035231
-3.079852454189677	-263.132927538373	0.47403954580659047	25.858875721251422
-3.3909739018417895	-231.27973461277395	0.16291809815447778	57.71206864685047
-3.677353623788804	-328.760069265545	-0.12346162379253656	-39.768266005920566
-3.463841999298893	-295.49629805257325	0.09005000069737434	-6.504494792948833
-3.5983404450817034	-267.2992391448901	-0.044448445085436106	21.692564114734296
-3.7033921498805285	-302.5719354868362	-0.1495001498842612	-13.580132227211777
-3.802744802494999	-322.2111457566366	-0.24885280249873176	-33.21934249701218
-3.7783844856894575	-309.76439333643987	-0.22449248569319025	-20.772590076815447
-3.3563438794226386	-258.88172416456155	0.1975481205736287	30.110079095062872
-3.864246727549471	-330.9421522397782	-0.3103547275532037	-41.95034898015376
-3.419055356644094	-330.89338622147784	0.13483664335217327	-41.90158296185342
-3.5539277002681047	-267.8410240255726	-3.570027183741331e-05	21.15077923405181
-3.822962066915352	-308.0526637552844	-0.26907006691908464	-19.060860495659995
-3.430721457116306	-262.084930571772	0.12317054287996143	26.9068726878524
-3.278655147063546	-297.32419602078716	0.2752368529327214	-8.332392761162737
