Hf	deltaHf ref=-109.25491857262153
-100.18285902097472	9.072059551646817
-100.07828507504513	9.176633497576404
-99.05945035569079	10.195468216930749
-110.3080294900987	-1.05311091747717
-116.0086356441438	-6.75371707152226
-96.0214531132637	13.23346545935783
-105.57485202150332	3.680066551118216
-110.679748347376	-1.4248297747544711
-119.8132558678821	-10.558337295260571
-152.03817292726802	-42.78325435464649
-86.29420541666826	22.960713155953272
-138.00622862930817	-28.751310056686634
-130.6251017759327	-21.37018320331117
-98.95578982495994	10.299128747661598
-104.88558915474044	4.36932941788109
-95.72024689682934	13.534671675792197
-120.15792103649204	-10.903002463870507
-112.1361258560841	-2.8812072834625724
-106.56284971082408	2.692068861797452
-114.32800284667377	-5.073084274052235
-118.69436216626985	-9.43944359364832
-140.54090564952406	-31.28598707690253
-119.01029083081579	-9.755372258194257
-128.8361667423573	-19.581248169735773
-109.96766269861604	-0.7127441259945044
-149.122968209956	-39.86804963733448
-85.6980803888195	23.55683818380203
-106.50117105162411	2.753747520997422
-100.00053456869995	9.254384003921587
-95.7542490277969	13.500669544824632
-75.88534558197483	33.3695729906467
-125.12269093816343	-15.867772365541896
-128.16283456643345	-18.907915993811912
-109.39108558331412	-0.13616701069258852
-120.90943785734038	-11.654519284718845
-130.40187568877212	-21.14695711615059
-130.4664058460889	-21.211487273467355
-114.07368180846737	-4.818763235845836
-148.91719607131148	-39.662277498689946
-131.82303034139971	-22.56811176877818
-90.72116463017068	18.533753942450858
-125.2597923599946	-16.00487378737307
-118.09035089656885	-8.835432323947316
-100.0100232944655	9.244895278156037
-91.38921277481626	17.865705797805276
-94.37985694547882	14.875061627142713
-96.38596304825245	12.868955524369085
-95.23310098978021	14.021817582841322
-149.2525410141438	-39.99762244152225
-130.93940423738007	-21.68448566475854
-96.61708755622152	12.637831016400014
-125.95962118811934	-16.70470261549781
-113.85511346077459	-4.600194888153055
-91.69455133139621	17.560367241225322
-119.03186491937726	-9.776946346755722
-135.18405808994197	-25.929139517320436
-129.22595400398626	-19.971035431364726
-112.53437675983645	-3.279458187214914
-89.04351503224956	20.211403540371975
-117.17303463761112	-7.91811606498959
-69.71483085580024	39.54008771682129
-81.33519584980007	27.91972272282146
-101.63154840882402	7.623370163797517
-115.1743607401126	-5.91944216749107
-101.64623308963695	7.608685482984583
-118.66558041673619	-9.410661844114657
-123.488522469835	-14.23360389721347
-109.28074353206961	-0.02582495944807306
-95.38894159675459	13.865976975866943
-75.21432178085291	34.04059679176862
-124.66639903306844	-15.41148046044691
-89.01928272509889	20.235635847522644
-86.74529057933017	22.50962799329136
-100.25257341834862	9.002345154272916
-114.86014029292477	-5.605221720303234
-108.8547301262783	0.40018844634323614
-107.44713414255006	1.8077844300714787
-73.7786873368072	35.47623123581434
-111.61279396924277	-2.357875396621239
-116.57841880563268	-7.323500233011146
-109.17495363401162	0.07996493860991905
-115.28921870863036	-6.034300136008824
-142.94281226436345	-33.68789369174192
-112.7229485110633	-3.4680299384417594
-102.99651343011413	6.258405142507399
-120.77199121842335	-11.517072645801818
-99.20610388993867	10.04881468268286
-149.02038085031148	-39.76546227768995
-110.06585816713545	-0.8109395945139113
-97.05101067798881	12.20390789463272
-97.3875669921594	11.867351580462127
-105.1781163776372	4.076802194984339
-106.33919770942651	2.9157208631950198
-106.68703413458337	2.5678844380381634
-84.73522683072719	24.51969174189435
-128.95953684572072	-19.704618273099186
-103.00564952468761	6.249269047933922
-70.31314143594267	38.941777136678866
-91.19097528348851	18.06394328913302
-108.0380296091584	1.2168889634631341
-112.51206818246777	-3.2571496098462376
-84.11617430056998	25.138744272051554
-96.48123113438254	12.773687438238994
-99.25927497941797	9.995643593203567
-91.35765798128472	17.897260591336817
-131.16795101368683	-21.913032441065297
-125.98501893815177	-16.730100365530234
-108.83292596502491	0.4219926075966214
-127.55792206775862	-18.30300349513709
-113.46779421717423	-4.212875644552696
-118.59561364440509	-9.340695071783557
-68.86374662122893	40.39117195139261
-117.18366906036448	-7.9287504877429456
-111.53829846873617	-2.2833798961146385
-95.05775274659158	14.19716582602996
-66.82718233713007	42.427736235491466
-137.06384113678126	-27.80892256415973
-107.77760792927933	1.4773106433422072
-100.63693077095871	8.61798780166282
-111.2330754708359	-1.9781568982143654
-98.00306087525445	11.251857697367086
-122.7551347200037	-13.500216147382162
-118.4173055959231	-9.162387023301562
-89.03950418715743	20.2154143854641
-153.13617340769764	-43.881254835076106
-137.59331488006632	-28.338396307444782
-82.14593324325455	27.108985329366988
-124.02524277344259	-14.770324200821051
-121.35272587947605	-12.09780730685452
-109.68130000551668	-0.4263814328951412
-107.92970450740307	1.3252140652184607
-75.815157274917	33.439761297704536
-115.37664982296468	-6.121731250343146
-118.73326658783247	-9.47834801521094
-104.25812714643456	4.996791426186974
-134.2751076511317	-25.020189078510157
-112.77072604699555	-3.5158074743740144
-92.57017353785835	16.684745034763182
-124.70917926322494	-15.454260690603405
-104.17583200020948	5.079086572412052
-104.43549708914128	4.819421483480255
-118.50584911670506	-9.25093054408353
-123.38868897411652	-14.133770401494985
-121.92058770351781	-12.665669130896276
-124.87026037153322	-15.615341798911686
-148.09648311623226	-38.84156454361073
-140.11877289573516	-30.863854323113628
-72.62945283105859	36.62546574156295
-141.0900407153726	-31.83512214275106
-110.40001271887508	-1.1450941462535411
-87.71231014680728	21.54260842581425
-110.27714474573935	-1.022226173117815
-96.64383013549144	12.611088437130093
-111.20571264119411	-1.950794068572577
-137.92580141469574	-28.670882842074207
-111.81155543451808	-2.55663686189655
-93.8413790374156	15.413539535205928
-129.8217180803453	-20.566799507723772
-96.28015967050072	12.974758902120811
-102.33991768195614	6.915000890665397
-111.56602802025503	-2.3111094476334983
-94.86686202164623	14.388056550975307
-125.73628637570567	-16.48136780308414
-123.15554119711072	-13.900622624489188
-90.15740590950503	19.097512663116504
-139.83768009255203	-30.5827615199305
-139.46427649513993	-30.209357922518393
-140.24531543873076	-30.990396866109222
-134.68723650459054	-25.43231793196901
-100.45983498095796	8.79508359166357
-97.63097531750594	11.623943255115591
-104.33160564311169	4.923312929509848
-94.97416492161341	14.280753651008126
-115.86419393447926	-6.609275361857726
-115.98346151232312	-6.728542939701583
-112.67744848597562	-3.422529913354083
-107.53657838777639	1.7183401848451467
-89.50132619689015	19.753592375731387
-103.39825846053049	5.856660112091049
-121.48682849637902	-12.231909923757485
-108.41781195031712	0.8371066223044181
-118.31370459047815	-9.058786017856619
-105.48547616716445	3.7694424054570845
-106.9718581445099	2.2830604281116393
-123.01130303211306	-13.756384459491528
-97.26858174438297	11.986336828238564
-150.2636893694193	-41.00877079679776
-124.24003591182321	-14.985117339201679
-124.11730341636343	-14.862384843741893
-110.69273894587008	-1.4378203732485417
-89.4331053350374	19.821813237584138
-136.08948448383802	-26.834565911216487
-113.49589263150614	-4.240974058884603
-117.65740436841355	-8.402485795792018
-141.50395511391747	-32.249036541295936
-121.90781596594519	-12.652897393323656
-104.70955908282252	4.5453594897990115
-100.09933826044784	9.155580312173697
-121.38139476362034	-12.126476190998801
-111.70004295960592	-2.4451243869843893
-86.30162284814054	22.953295724480995
-111.24151724261668	-1.9865986699951463
-100.32872611273837	8.926192459883168
-114.15489180180651	-4.89997322918498
-119.66656288003054	-10.411644307409006
-114.2455423449332	-4.990623772311665
-99.49943171818944	9.755486854432093
-102.42193129065475	6.83298728196678
-114.51479295304802	-5.259874380426481
-105.99095895742852	3.2639596151930164
-126.50859186312067	-17.253673290499137
-104.4341135789777	4.820804993643833
-79.7039996367725	29.55091893584904
-106.50798745556443	2.746931117057102
-113.04202630270942	-3.7871077300878824
-87.65932948138419	21.595589091237343
-108.54616026730713	0.7087583053144044
-76.6792416655639	32.57567690705764
-131.87056157702085	-22.615643004399317
-121.18039807500958	-11.925479502388043
-113.22566518407024	-3.9707466114487033
-97.96167214712972	11.293246425491816
-157.88487849973666	-48.629959927115124
-118.4351025758055	-9.180184003183967
-116.21357229446352	-6.9586537218419835
-103.70452058555878	5.550397987062752
-110.90892685103375	-1.6540082784122205
-101.28528387431055	7.969634698310983
-140.14728406085982	-30.892365488238283
-102.1345385956933	7.120379976928234
-128.12098247398302	-18.866063901361485
-125.69757536762103	-16.442656794999493
-99.7124401156156	9.542478457005927
-132.8307055286254	-23.575786956003867
-96.93056928018399	12.324349292437546
-117.70659094954084	-8.451672376919305
-95.8815597895786	13.373358783042931
-127.07031125123234	-17.815392678610806
-136.50531307077966	-27.25039449815813
-115.24377064061758	-5.988852067996049
-117.97571707284573	-8.720798500224191
-128.90072922264284	-19.645810650021303
-102.47218302518507	6.7827355474364595
-97.42665466245438	11.828263910167152
-100.72755975424428	8.527358818377252
-118.15501070524391	-8.900092132622376
-103.73119151750637	5.52372705511516
-96.61601746990112	12.63890110272041
-150.06271670797054	-40.807798135349
-102.34221533070871	6.912703241912823
-130.4557932471193	-21.200874674497754
-105.45184582218411	3.8030727504374227
-95.2523180278344	14.002600544787128
-104.61961316944274	4.635305403178791
-122.37345275528554	-13.118534182664007
-98.11491797920957	11.140000593411969
-113.76775385907007	-4.512835286448535
-120.75250980491313	-11.497591232291597
-96.44764999185776	12.807268580763775
-136.60315176375065	-27.34823319112911
-103.25159874274453	6.003319829877
-107.0952986912502	2.159619881371327
-85.03877503992902	24.216143532692513
-107.19407527878269	2.0608432938388432
-125.74302403930545	-16.48810546668392
-91.8423609236101	17.412557649011433
-122.39205825597804	-13.137139683356509
-110.6312456093487	-1.3763270367271616
-130.74447674266906	-21.48955817004753
-118.5797259312289	-9.324807358607359
-81.99861795975943	27.256300612862105
-132.77172940611985	-23.51681083349831
-123.42810324764054	-14.173184675019002
-144.50163875305356	-35.24672018043202
-107.73210168262216	1.5228168899993761
-132.49297854206583	-23.238059969444294
-98.17833769389603	11.076580878725508
-102.39738427180913	6.857534300812404
-114.87845400196733	-5.623535429345793
-122.37831567181041	-13.123397099188878
-105.32276112876337	3.9321574438581592
-119.94794249059981	-10.69302391797828
-164.9906124116655	-55.73569383904396
-116.54290219490707	-7.287983622285537
-114.26952185621252	-5.014603283590986
-113.58983422825753	-4.334915655635996
-110.31405776043306	-1.0591391878115246
-103.13773085323686	6.117187719384674
-150.6693281202874	-41.414409547665855
-95.17085762091796	14.084060951703577
-117.59018088922079	-8.335262316599255
-117.61308884701924	-8.358170274397708
-114.64711587385449	-5.3921973012329545
-127.62510465817962	-18.37018608555809
-109.76815585660864	-0.5132372839871095
-89.31165450415341	19.943264068468125
-123.13660202577506	-13.881683453153528
-72.67425726620917	36.58066130641237
-109.90103705161658	-0.6461184789950494
-126.92366385584086	-17.668745283219323
-87.52404871125822	21.730869861363317
-126.219562572352	-16.96464399973047
-90.67536005026108	18.579558522360458
-94.63639925569936	14.618519316922175
-140.2194895176121	-30.964570944990555
-85.69187754555372	23.56304102706781
-100.04071366318152	9.214204909440014
-106.5449253808087	2.7099931918128277
-130.90117973717628	-21.646261164554744
-136.60248161390103	-27.3475630412795
-101.62336648379772	7.63155208882381
-125.67730352040729	-16.42238494778576
-113.06165187922073	-3.806733306599199
-138.91530723198724	-29.660388659365708
-103.31158402799832	5.943334544623212
-117.47684154838265	-8.221922975761117
-126.08679433638957	-16.83187576376804
-89.63069605826371	19.624222514357825
-80.7343313496653	28.520587222956237
-120.96163455146365	-11.706715978842112
-114.393148935856	-5.13823036323447
-126.3318129511294	-17.07689437850786
-67.64332552070613	41.611593051915406
-100.10658738938713	9.148331183234404
-151.79103945512674	-42.5361208825052
-121.46452942883974	-12.209610856218205
-100.97206331952242	8.282855253099115
-86.89566767499986	22.359250897621678
-117.59712532477482	-8.342206752153288
-132.54119611316622	-23.28627754054469
-125.27835977199487	-16.023441199373337
-108.07420098791539	1.1807175847061444
-115.23141629035439	-5.976497717732855
-126.43614948141243	-17.181230908790894
-126.08441761246416	-16.82949903984263
-117.54175234445341	-8.28683377183188
-78.22010365502268	31.03481491759885
-85.33157032834191	23.923348244279623
-87.58944981101871	21.665468761602824
-101.27064918661694	7.984269386004598
-95.57855629369209	13.676362278929446
-88.99428090364148	20.260637668980053
-95.4529710660185	13.801947506603028
-100.62539655942004	8.629522013201495
-130.13406687225273	-20.879148299631197
-101.61873741262883	7.636181159992702
-104.23969024918682	5.015228323434712
-90.83447389642009	18.42044467620144
-111.58413171377236	-2.329213141150831
-97.52654868000303	11.728369892618502
-89.63958710642095	19.615331466200587
-111.95899406480515	-2.7040754921836196
-118.9819592192411	-9.727040646619571
-112.57508655654732	-3.320167983925785
-111.14346010389039	-1.8885415312688565
-119.3677505819191	-10.112832009297563
-114.94808588928339	-5.693167316661857
-111.90071719322935	-2.6457986206078203
-80.25416604294645	29.000752529675083
-93.23226853412547	16.022650038496067
-143.5608769430159	-34.305958370394364
-109.51397866677638	-0.2590600941548473
-78.95261512615019	30.302303446471342
-114.61274218839156	-5.35782361577003
-123.73567412812321	-14.480755555501673
-93.93253505223169	15.322383520389849
-109.6298105513028	-0.3748919786812621
-87.18945571148419	22.06546286113735
-96.79411106779065	12.460807504830882
-137.7333764685804	-28.478457895958854
-125.19160002460325	-15.936681451981713
-125.51431540982361	-16.259396837202075
-140.14584864497505	-30.890930072353513
-105.52983162580261	3.7250869468189194
-100.53753282771271	8.717385744908825
-84.79060663317563	24.464311939445906
-89.13192915845633	20.122989414165204
-120.63039065641846	-11.375472083796922
-123.76347088657843	-14.508552313956898
-116.88081357285904	-7.625895000237506
-113.49839704252867	-4.2434784699071315
-101.18764049505029	8.067278077571245
-89.17712260695174	20.077795965669793
-92.84440424568805	16.41051432693348
-109.60257900631899	-0.34766043369745603
