Hads	Hf	deltaHads ref=-2.511083999997936	deltaHf ref=-122.43539804078887
-2.409787730372045	-130.58200085791538	0.101296269625891	-8.146602817126507
-2.37567037390545	-130.1564902780827	0.13541362609248608	-7.7210922372938455
-2.4056700814981014	-132.05070361991903	0.10541391849983484	-9.615305579130165
-2.536860685562715	-102.42466229224726	-0.025776685564778745	20.010735748541606
-2.59667519381037	-127.32487854432779	-0.08559119381243363	-4.88948050353892
-2.4472974949749187	-136.41523895449896	0.06378650502301753	-13.979840913710092
-2.4480260698474012	-134.8190933445121	0.06305793015053496	-12.383695303723243
-2.4025856675580144	-147.88253650912026	0.1084983324399218	-25.44713846833139
-2.456098821305204	-148.49228632477957	0.054985178692732006	-26.056888283990702
-2.6937467206153087	-146.69128502138432	-0.18266272061737254	-24.25588698059545
-2.3911641050945036	-135.17583466785752	0.11991989490343258	-12.740436627068647
-2.630639002134558	-124.74239105164091	-0.11955500213662162	-2.3069930108520396
-2.6964699958334677	-122.98454718251838	-0.1853859958355315	-0.5491491417295151
-2.376631211664062	-114.60790526976874	0.1344527883338742	7.8274927710201325
-2.5912914333166555	-115.60237871395265	-0.08020743331871927	6.833019326836222
-2.4839184167212807	-114.42834505884562	0.027165583276655525	8.007052981943247
-2.5644929496920668	-138.810212414745	-0.05340894969413057	-16.374814373956127
-2.513579191232566	-141.60645156533747	-0.0024951912346296012	-19.171053524548597
-2.42526816931786	-138.9822084095616	0.08581583068007603	-16.546810368772725
-2.4648749714251608	-157.37273939958447	0.046209028572775424	-34.93734135879561
-2.6265958577860147	-100.74924094508827	-0.11551185778807849	21.686157095700594
-2.6596433963277377	-127.77050405152505	-0.14855939632980153	-5.335106010736183
-2.5156066297204234	-128.80865406519314	-0.004522629722487181	-6.37325602440427
-2.591831350058783	-130.6761118418288	-0.08074735006084666	-8.24071380103993
-2.5479671384673566	-126.59326111388216	-0.03688313846942037	-4.157863073093296
-2.5475764845032245	-128.6951494579922	-0.0364924845052883	-6.259751417203319
-2.4032434648252092	-100.30802968739303	0.10784053517272696	22.127368353395838
-2.388074692513328	-122.25259016470898	0.12300930748460814	0.18280787607989168
-2.36139415751677	-138.21757833144264	0.14968984248116612	-15.78218029065377
-2.3960915509378538	-131.49359726443615	0.11499244906008244	-9.058199223647279
-2.3204697890323587	-95.99199236716649	0.1906142109655775	26.44340567362238
-2.5130603198194876	-140.11927667508385	-0.001976319821551442	-17.683878634294985
-2.5319276872905903	-132.1880847009651	-0.020843687292654067	-9.752686660176238
-2.578059467894491	-104.26175927893101	-0.06697546789655462	18.17363876185786
-2.55147712235339	-127.32346709821465	-0.04039312235545367	-4.888069057425781
-2.5731470521423034	-132.60589782801844	-0.06206305214436725	-10.170499787229573
-2.686025330040138	-122.53394464772305	-0.17494133004220203	-0.09854660693417827
-2.458991374936886	-110.31496688606168	0.05209262506105006	12.120431154727186
-2.5571868956903927	-135.31365786187337	-0.046102895692456514	-12.878259821084498
-2.530799227009993	-159.9610181532714	-0.019715227012056857	-37.52562011248253
-2.4753145034774207	-102.60534544280208	0.03576949652051553	19.830052597986793
-2.621709929429926	-118.66364359065145	-0.11062592943198979	3.771754450137422
