Hf	deltaHf ref=-31.217935975621117
-29.852133312679257	1.36580266294186
-32.407850512036134	-1.1899145364150172
-36.47914253308602	-5.261206557464902
-16.001835638171656	15.216100337449461
-36.79475553387067	-5.576819558249554
-28.17437473768416	3.043561237936956
-34.413639336440724	-3.195703360819607
-61.21428070400191	-29.99634472838079
-56.320368895272736	-25.10243291965162
-83.1114095546892	-51.893473579068086
-11.568697118005844	19.649238857615273
-74.1354158071282	-42.91747983150708
-44.95129820821796	-13.733362232596846
-15.939133778922155	15.278802196698962
-12.368154139136209	18.849781836484908
-19.29255058938918	11.925385386231937
-56.58548287882343	-25.36754690320231
-49.47482941689134	-18.256893441270222
-38.65911486703601	-7.441178891414893
-49.70729142981338	-18.489355454192264
-32.80778778134311	-1.5898518057219917
-57.786565161319345	-26.568629185698228
-55.072461658297584	-23.854525682676467
-53.516415515909216	-22.2984795402881
-27.748072423253802	3.4698635523673147
-80.83878149846907	-49.62084552284796
1.8390690105933345	33.05700498621445
-21.778282406181575	9.439653569439542
-43.77221736394324	-12.554281388322124
-21.788770016452077	9.42916595916904
12.951090647145861	44.16902662276698
-64.95691766574794	-33.73898169012682
-62.95640781965096	-31.738471844029846
-19.55014203721123	11.667793938409886
-46.38599103102217	-15.168055055401055
-56.45371360486945	-25.235777629248332
-41.90478343504412	-10.686847459423007
-34.742103456848895	-3.524167481227778
-81.54488448606037	-50.32694851043925
-79.80974698045804	-48.59181100483693
2.692828098273708	33.910764073894825
-48.63458179064958	-17.41664581502846
-32.643050600871106	-1.4251146252499893
-44.23651720517421	-13.018581229553092
-17.004084505397373	14.213851470223744
-23.1488775205745	8.069058455046616
-7.375411065406411	23.842524910214706
-23.699469016626722	7.518466958994395
-70.6756454040243	-39.45770942840318
-57.11743936676987	-25.899503391148755
-18.51193121213339	12.706004763487726
-44.42697414011684	-13.209038164495723
-53.01414471596411	-21.79620874034299
-36.084113857441594	-4.866177881820477
-28.415044436255016	2.802891539366101
-55.282888517869765	-24.064952542248648
-44.93016187275691	-13.712225897135795
-32.03824198161067	-0.8203060059895506
1.0882093125891288	32.306145288210246
-34.59959835578968	-3.3816623801685637
3.6389267768153104	34.85686275243643
7.665888157736731	38.88382413335785
-35.62079935807026	-4.402863382449141
-30.997279086275853	0.22065688934526406
-28.11421721576528	3.1037187598558376
-19.61908857269202	11.598847402929096
-73.00569497192384	-41.78775899630273
-25.84958361625661	5.368352359364508
-12.337800523944793	18.880135451676324
21.146178607106663	52.36411458272778
-63.30299758612284	-32.085061610501725
-13.009685174935044	18.208250800686073
-18.089656515711	13.128279459910118
-24.5533022282126	6.664633747408516
-27.480489617426542	3.7374463581945747
-50.782687430366536	-19.56475145474542
-31.970627850469214	-0.7526918748480966
20.108596825235395	51.32653280085651
-38.57017073955842	-7.352234763937304
-56.74130616870582	-25.523370193084702
-13.361363787431515	17.856572188189602
-44.05888681231056	-12.840950836689444
-93.16638573852299	-61.94844976290187
-34.370211859315646	-3.1522758836945286
-26.101870968525077	5.11606500709604
-61.41996094416584	-30.20202496854472
-23.379450891263446	7.838485084357671
-79.29579914669205	-48.07786317107093
-36.09737860256621	-4.879442626945092
-48.70812014395244	-17.490184168331325
-13.289812208511762	17.928123767109355
-4.400514054601558	26.81742192101956
-26.873450479595817	4.3444854960253
-26.528209136255214	4.689726839365903
-18.147434049673507	13.07050192594761
-63.043123465127906	-31.82518748950679
-20.78522454467941	10.432711430941708
9.471313814303244	40.68924978992436
-13.58882976057987	17.629106215041247
-38.74496760020895	-7.527031624587835
-25.87940556030128	5.338530415319838
-22.115615754950454	9.102320220670663
-8.566348840797332	22.651587134823785
-5.175608050058258	26.04232792556286
3.7451926156408035	34.96312859126192
-43.35620462722193	-12.13826865160081
-50.70687149244816	-19.48893551682704
-19.18281083164959	12.035125143971527
-40.01063954171889	-8.79270356609777
-39.165348568984086	-7.947412593362969
-57.814060588391044	-26.596124612769927
22.976782241026626	54.19471821664774
-48.91217977381359	-17.694243798192474
-26.845246325707308	4.372689649913809
-7.9593680192721195	23.258567956348998
8.799594204659911	40.01753018028103
-71.61944992554538	-40.401513949924265
-31.955613805252256	-0.7376778296311386
-15.216060936241888	16.00187503937923
-24.13919244276815	7.078743532852968
-24.651551936340297	6.56638403928082
-31.799445160528307	-0.5815091849071905
-42.29595199891821	-11.078016023297096
-29.250034980572423	1.9679009950486943
-80.91142335683446	-49.693487381213345
-57.23741881905346	-26.019482843432343
-10.403704217964446	20.81423175765667
-46.78167159213092	-15.563735616509803
-38.87846298975103	-7.6605270141299115
-18.745310613909282	12.472625361711835
-26.85268963340252	4.365246342218597
23.607761499622825	54.82569747524394
-37.92626282125468	-6.7083268456335645
-21.509083129460237	9.70885284616088
-3.603131548452552	27.614804427168565
-65.02142554688373	-33.80348957126262
-47.10401252591157	-15.886076550290454
-21.44184748701275	9.776088488608366
-48.6536899447766	-17.435753969155485
-25.30760903638486	5.910326939236256
-32.779701923116704	-1.5617659474955872
-54.7775384028738	-23.559602427252685
-40.28299226516731	-9.065056289546192
-28.84310223641853	2.374833739202586
-46.68406867655915	-15.466132700938033
-67.16114877596021	-35.9432128003391
-66.42457733262029	-35.20664135699917
0.9716407814174772	32.189576757038594
-64.3588045808375	-33.14086860521638
-53.57320817122866	-22.35527219560754
-12.914360245975445	18.303575729645672
-19.02570901494812	12.192226960672997
-2.4033569391705214	28.814579036450596
-31.129715298704582	0.08822067691653501
-68.83193126020535	-37.613995284584234
-38.68254038216594	-7.464604406544822
-22.04785781536532	9.170078160255798
-34.06917392736989	-2.8512379517487716
-30.838772946992435	0.3791630286286818
-38.08863756522817	-6.870701589607052
-40.04712822210615	-8.829192246485036
-16.351469534443936	14.866466441177181
-20.975557823252643	10.242378152368474
-59.28319411187306	-28.06525813625194
-15.975680892394053	15.242255083227064
-75.42919301049017	-44.21125703486905
-68.26969422466402	-37.051758249042905
-67.9929394839802	-36.77500350835908
-63.377477380121604	-32.15954140450049
-22.325299490106886	8.892636485514231
-27.315466347377992	3.902469628243125
-27.90843700279413	3.3094989728269866
-31.235573501451768	-0.017637525830650702
-46.1872952188952	-14.969359243274084
-35.416075571580336	-4.198139595959219
-32.360684368477564	-1.142748392856447
-38.06981075679698	-6.851874781175866
-20.855779736312	10.362156239309115
-0.4350974475183875	30.78283852810273
-46.09273523918284	-14.874799263561727
-33.594354244031024	-2.376418268409907
-37.744876986640634	-6.526941011019517
-22.346544196358195	8.871391779262922
-14.383628796766175	16.834307178854942
-36.23608060822346	-5.018144632602343
-33.44311709132501	-2.22518111570389
-61.572731311427674	-30.354795335806557
-37.450271750533034	-6.232335774911917
-12.875559597838333	18.342376377782784
-50.38020670289745	-19.162270727276336
-16.40595651727392	14.811979458347196
-63.72322375417036	-32.505287778549246
-51.18334019521183	-19.96540421959071
-29.706405576138536	1.5115303994825808
-68.71877170662094	-37.500835730999825
-51.229324495021615	-20.011388519400498
-14.322574043539248	16.89536193208187
-28.761828048556822	2.456107927064295
-30.800604207508627	0.41733176811248995
-37.73885711705418	-6.520921141433064
-18.657651115407248	12.56028486021387
-29.920790642741963	1.297145332879154
-33.54459981432058	-2.32666383869946
-27.585858522064996	3.6320774535561213
-44.4245972820155	-13.20666130639438
-41.693852407648706	-10.475916432027589
-9.446675076405995	21.77126089921512
-22.166041300292022	9.051894675329095
-54.190281297831575	-22.972345322210458
-26.104497616406775	5.113438359214342
-46.21340174023692	-14.995465764615801
-43.7988414799421	-12.580905504320981
9.430259141363308	40.648195116984425
-26.918883590604423	4.299052385016694
-55.45757276856796	-24.23963679294684
-24.56035452345725	6.657581452163868
-38.28907348443511	-7.07113750881399
21.553497147067787	52.771433122688904
-57.049930557850644	-25.831994582229527
-51.09412049463765	-19.876184519016533
-43.7681499288102	-12.550213953189086
-22.89575395080658	8.322182024814538
-83.86516871925608	-52.64723274363496
-47.70389002758941	-16.485954051968292
-48.46851413134766	-17.250578155726544
-29.399698473216745	1.8182375024043722
-34.59559840906343	-3.3776624334423104
-33.19488656366059	-1.9769505880394718
-66.55395113923635	-35.33601516361523
-25.540564101038512	5.6773718745826045
-60.32636804642436	-29.108432070803246
-43.09136065651012	-11.873424680889002
-22.928573605031602	8.289362370589515
-47.0610948389168	-15.843158863295685
-17.91906396913157	13.298872006489546
-39.54742414941768	-8.329488173796562
15.482113811643899	46.700049787265016
-60.211241228413314	-28.993305252792197
-63.56422916020722	-32.3462931845861
-22.361730864484457	8.85620511113666
-37.45381414646738	-6.235878170846263
-26.116146343565674	5.101789632055443
-9.697029373355804	21.520906602265313
-39.24901964998037	-8.031083674359252
10.592370248637849	41.810306224258966
-46.305323480157426	-15.08738750453631
-9.277732733675407	21.94020324194571
19.200272577179817	50.418208552800934
-71.74269993935934	-40.52476396373822
-20.741241755307897	10.47669422031322
-63.390913995137566	-32.17297801951645
-29.509530843943253	1.7084051316778641
-10.245268981287268	20.97266699433385
-26.506478087563778	4.711457888057339
-36.78626831004851	-5.568332334427396
-16.543094764501916	14.674841211119201
-67.50914143646708	-36.29120546084596
-41.66649485387654	-10.448558878255426
-14.351655663538736	16.86628031208238
-74.94471741519567	-43.72678143957455
-7.854032556419156	23.36390341920196
-33.22887416788774	-2.0109381922666216
-7.766050626663969	23.45188534895715
-29.308808369323856	1.909127606297261
-42.081095320094505	-10.863159344473388
-1.0506198920285215	30.167316083592596
-68.4290409214974	-37.211104945876286
-29.995218420468632	1.2227175551524851
-47.705557401912415	-16.487621426291298
-45.888302235756896	-14.67036626013578
6.966796603510261	38.18473257913138
-54.160020217265014	-22.942084241643897
-62.18613220870077	-30.968196233079652
-44.128359278251196	-12.910423302630079
-34.317284626808146	-3.0993486511870287
-53.62160229363701	-22.403666318015894
-14.462814336302586	16.75512163931853
-29.999719158333505	1.2182168172876118
-41.44689394503996	-10.228957969418843
-55.4926590777269	-24.27472310210578
-17.2176671588187	14.000268816802418
-35.49568687081967	-4.277750895198551
-104.65099484916766	-73.43305887354654
-33.66183985933651	-2.443903883715393
-42.437051243710926	-11.219115268089809
-21.827838384380925	9.390097591240192
-28.677334202258976	2.540601773362141
-25.79544736271248	5.422488612908637
-83.67042767216674	-52.45249169654562
-13.060973495501571	18.156962480119546
-42.35961959705503	-11.141683621433913
-45.980521094004985	-14.762585118383868
-24.81860390146369	6.399332074157428
-35.28194756496862	-4.064011589347501
-33.039724604745174	-1.8217886291240575
-1.9670479907309755	29.25088798489014
-56.17442393720023	-24.956487961579114
13.10786079905472	44.32579677467584
-34.841345307149936	-3.623409331528819
-39.49503375103279	-8.277097775411676
-10.481086249268742	20.736849726352375
-42.681807400958974	-11.463871425337857
-10.114702617176704	21.103233358444413
-2.1084825764065727	29.109453399214544
-60.12013035051689	-28.90219437489577
-21.977043645567505	9.240892330053612
-33.559150530354714	-2.3412145547335967
-26.19614969125007	5.021786284371046
-50.242081916798384	-19.024145941177267
-49.31555164099893	-18.097615665377816
-13.145720347509382	18.072215628111735
-45.64106551650377	-14.423129540882655
-48.35811303287676	-17.14017705725564
-83.04782831025125	-51.82989233463013
-7.325176942549774	23.892759033071343
-38.694490462827275	-7.476554487206158
-65.1089654344488	-33.89102945882769
-16.553457355863543	14.664478619757574
0.6668543716858721	31.88479034730699
-48.63881995580789	-17.420883980186773
-30.73879910385051	0.4791368717706064
-51.10874920451363	-19.89081322889251
11.271893610863003	42.48982958648412
-41.72727494158073	-10.509338965959614
-75.90195515502467	-44.68401917940355
-42.97953915304436	-11.76160317742324
-28.28014973706206	2.937786238559056
-9.118294895519398	22.09964108010172
-66.5183064313552	-35.30037045573408
-58.05400205670787	-26.836066081086756
-45.01153647811782	-13.793600502496702
-29.076586559831526	2.141349415789591
-59.94839405148571	-28.73045807586459
-46.50755267840043	-15.289616702779313
-52.252183401442494	-21.034247425821377
-48.37551865131002	-17.1575826756889
-1.8587421108915123	29.359193864729605
-7.63595172698308	23.581984248638037
8.499667039641167	39.717603015262284
-13.856923542387563	17.361012433233554
-28.1114371673267	3.1064988082944183
-1.4489024709711202	29.769033504649997
-28.482493237281346	2.7354427383397706
-20.228370364095213	10.989565611525904
-70.15005831529027	-38.93212233966915
-56.97098562569056	-25.753049650069443
-31.045025528781593	0.1729104468395235
-29.90249282228808	1.3154431533330353
-39.65420933573671	-8.436273360115592
-5.87938186288568	25.338554112735437
2.2651504740114206	33.48308644963254
-24.23807550790127	6.9798604677198455
-49.954126333943464	-18.736190358322347
-52.85650906190324	-21.638573086282122
-11.010005960002786	20.20793001561833
-44.9449168307857	-13.726980855164584
-59.8622911170188	-28.644355141397682
-38.690836294883525	-7.472900319262408
13.032434601400269	44.250370577021386
-29.397169566737034	1.820766408884083
-65.54215868071526	-34.324222705094144
-34.70988918801061	-3.4919532123894896
6.2786064008304265	37.49654237645154
-39.07630272329891	-7.858366747677792
-37.64520184252808	-6.427265866906964
-0.5416581396949596	30.676277835926157
-31.30141661056598	-0.08348063494486269
-7.526985793689278	23.69095018193184
-27.67957056156058	3.538365414060536
-62.032382645275106	-30.81444666965399
-27.030621728752635	4.187314246868482
-39.57103646234657	-8.353100486725452
-76.78501155872993	-45.56707558310882
-24.755933092523378	6.462002883097739
-22.4301576375384	8.787778338082717
0.5969504702860604	31.814886445907177
9.988725266250071	41.20666124187119
-48.480462223518884	-17.262526247897767
-33.64381207076997	-2.425876095148851
-47.766765203918226	-16.54882922829711
