Hf	deltaHf ref=35.79860936734761
31.94563803754275	-3.852971329804859
36.91988174158317	1.1212723742355593
28.945174186622836	-6.853435180724773
44.155729621788424	8.357120254440815
28.957671168196185	-6.840938199151424
24.67491847204795	-11.12369089529966
37.37792993850738	1.5793205711597693
23.99582256878196	-11.802786798565648
7.706489549128975	-28.092119818218634
8.100551818964533	-27.698057548383076
34.4355689462914	-1.363040421056212
25.487984633700336	-10.310624733647273
31.17353328556922	-4.6250760817783885
57.323175262653905	21.524565895306296
36.4040445745791	0.6054352072314941
39.18764194558892	3.389032578241313
19.33178941618965	-16.46681995115796
10.715802093307076	-25.082807274040533
28.049730586507877	-7.748878780839732
10.649326308697283	-25.149283058650326
43.02233208596729	7.223722718619683
24.748436387928024	-11.050172979419585
35.46403675427567	-0.3345726130719413
28.07740810891258	-7.7212012584350305
22.544940639143107	-13.253668728204502
26.076568125442947	-9.722041241904662
59.702000604798314	23.903391237450705
58.939566918104475	23.140957550756866
26.61411999394616	-9.184489373401448
35.05877939171617	-0.7398299756314373
75.49424191867868	39.69563255133107
9.604998771269976	-26.193610596077633
29.259795328247066	-6.538814039100544
52.49657837902626	16.69796901167865
33.85998883585992	-1.938620531487686
19.48953093546291	-16.3090784318847
27.049139183270682	-8.749470184076927
52.60409746936196	16.80548810201435
19.75192525131709	-16.04668411603052
1.3713556206362512	-34.42725374671136
48.268162135138056	12.469552767790447
32.33622944868833	-3.4623799186592805
53.176998256707094	17.378388889359485
20.51647009184083	-15.282139275506779
34.54200516975973	-1.2566041975878761
43.40242025283217	7.603810885484563
33.76652788357163	-2.0320814837759826
47.196888341082314	11.398278973734705
14.753532657081024	-21.045076710266585
36.26200996044784	0.46340059310023207
37.386496423643194	1.5878870562955854
35.41680749446235	-0.38180187288526213
20.878659284325778	-14.919950083021831
21.80754133926669	-13.991068028080917
34.521524007957424	-1.2770853593901847
46.66619673081871	10.867587363471102
29.969492715573807	-5.829116651773802
50.27502741824131	14.476418050893699
47.706040367289035	11.907430999941425
29.37264416807878	-6.4259651992688305
47.656309672669096	11.857700305321487
58.53744679220247	22.738837424854864
19.676816940192595	-16.121792427155015
22.51760379570763	-13.28100557163998
33.80179064707184	-1.996818720275769
52.274355677860086	16.475746310512477
-2.6092976231434193	-38.40790699049103
18.102460701303727	-17.696148666043882
44.592607214902756	8.793997847555147
58.29959324438963	22.500983877042017
12.506277089343286	-23.292332278004324
40.92540716565557	5.126797798307962
37.59341212501889	1.7948027576712775
28.861315387360747	-6.937293979986862
28.1679391689336	-7.630670198414009
30.273097146769516	-5.5255122205780935
38.53121647389483	2.7326071065472206
56.89677449529839	21.09816512795078
38.08856839320063	2.2899590258530225
29.082318706730376	-6.716290660617233
42.31607471453165	6.517465347184043
19.29961854215938	-16.49899082518823
5.795575593163022	-30.003033774184587
31.97373412907612	-3.8248752382714883
38.475693120229636	2.6770837528820266
24.23429894816357	-11.56431041918404
45.512237990516525	9.713628623168916
30.491742977641053	-5.306866389706556
36.956407188992245	1.1577978216446354
13.94232636910013	-21.85628299824748
27.251526153269452	-8.547083214078157
70.75779924829979	34.95918988095218
26.391958436515353	-9.406650930832257
45.30886727883038	9.510257911482768
41.67780599751998	5.879196630172373
7.645202126602754	-28.153407240744855
46.34677987891476	10.54817051156715
56.81015465065278	21.011545283305168
37.1340906141136	1.335481246765994
51.68592168952594	15.887312322178332
19.962924628876436	-15.835684738471173
45.545012556869125	9.746403189521516
31.225320036240674	-4.573289331106935
42.48714601287932	6.688536645531713
61.6354898080331	25.83688044068549
37.36809908869466	1.569489721347054
19.796976971004852	-16.001632396342757
57.4735531085403	21.674943741192692
29.26868573477398	-6.529923632573627
37.58155573489924	1.7829463675516308
-5.1246079198449195	-40.92321728719253
52.406068418030856	16.607459050683246
14.209734800105736	-21.588874567241874
40.34823816963902	4.549628802291409
36.35714829396741	0.5585389266198035
36.67147580251324	0.8728664351656334
16.92495149126765	-18.87365787607996
45.73799515280692	9.939385785459308
34.016274624752924	-1.782334742594685
26.44377283650968	-9.354836530837929
25.606508449077893	-10.192100918269716
48.61455636064923	12.815946993301623
28.920956844057883	-6.877652523289726
35.761735882807926	-0.03687348453968298
21.845910382611265	-13.952698984736344
19.171037852881938	-16.62757151446567
33.51655368817731	-2.2820556791702984
28.8709545481411	-6.927654819206509
34.086747957962444	-1.7118614093851647
51.756287487676246	15.957678120328637
40.218732426257276	4.420123058909667
78.40686350587342	42.60825413852581
27.187889568327165	-8.610719799020444
41.61264179336425	5.814032426016638
53.107185232192506	17.308575864844897
11.248552776488879	-24.55005659085873
21.02631479162804	-14.77229457571957
38.446208725466505	2.647599358118896
26.461937918678387	-9.336671448669222
26.940175306446264	-8.858434060901345
40.85034551964921	5.051736152301601
18.131520015945654	-17.667089351401955
32.649209145945434	-3.149400221402175
34.65948608175816	-1.1391232855894486
25.275747067281856	-10.522862300065754
19.4338413834935	-16.364767983854108
27.283349836552162	-8.515259530795447
44.53612335131905	8.73751398397144
27.332294549947193	-8.466314817400416
8.514986096722652	-27.283623270624958
30.041984788652854	-5.756624578694755
45.28683164880343	9.488222281455819
46.4706509816547	10.67204161430709
54.55989069256751	18.761281325219898
10.244527802804015	-25.554081564543594
18.50547806723037	-17.29313130011724
27.78062382256897	-8.01798554477864
40.52007271142932	4.721463344081712
33.468457641474316	-2.330151725873293
46.63836427328491	10.839754905937298
19.45178602702211	-16.3468233403255
17.48916366163897	-18.30944570570864
55.86865276753227	20.07004340018466
19.483983793129966	-16.314625574217644
38.513869506060956	2.7152601387133473
35.79340653794637	-0.005202829401241615
31.335996716248275	-4.4626126510993345
35.913016344211	0.11440697686339263
24.024965949110566	-11.773643418237043
32.860004655538006	-2.938604711809603
51.770082534146724	15.971473166799115
53.68188604115997	17.88327667381236
15.3499088124386	-20.44870055490901
31.90179161114932	-3.8968177561982884
58.60244887550792	22.80383950816031
39.33001075682981	3.5314013894821983
30.591395070486698	-5.207214296860911
40.865298496487895	5.066689129140286
57.317125891365805	21.518516524018196
45.792515263748584	9.993905896400975
38.521349930205844	2.7227405628582346
28.02197211408341	-7.776637253264198
61.413003784620315	25.614394417272706
58.81707807068008	23.018468703332474
49.311594597596496	13.512985230248887
35.01256258249626	-0.7860467848513508
33.32502757668547	-2.473581790662138
37.62681374655361	1.8282043792059994
45.1713273536748	9.372717986327189
30.090750724515175	-5.707858642832434
51.72463403146824	15.926024664120632
15.99880773500766	-19.79980163233995
15.977581310822217	-19.821028056525392
55.460484064323765	19.661874696976156
13.189726347417974	-22.608883019929635
29.51198151228303	-6.28662785506458
57.331283988512524	21.532674621164915
48.64513221651717	12.84652284916956
45.35658688003744	9.557977512689831
23.611904435748812	-12.186704931598797
37.843167320353615	2.044557953006006
30.330182657265624	-5.468426710081985
28.088939020258778	-7.7096703470888315
45.95514608790975	10.156536720562144
44.99213214807381	9.193522780726198
