Hads	Hf	deltaHads ref=-3.420221999986097	deltaHf ref=-143.83363872116252
-3.3998238183557987	-159.36928889503537	0.020398181630298495	-15.535650173872853
-3.235514156287536	-141.73948679857693	0.1847078436985612	2.0941519225855814
-3.3302368233562447	-152.34422405027652	0.0899851766298525	-8.510585329114008
-3.5481509669916704	-134.6924559357496	-0.1279289670055732	9.141182785412923
-3.524729652213864	-153.6337943404434	-0.10450765222776681	-9.800155619280872
-3.3756235500914045	-158.08555843170933	0.04459844989469275	-14.251919710546815
-3.418927072547376	-154.2517732070545	0.0012949274387210608	-10.418134485891983
-3.325775198987685	-167.78755128632105	0.09444680099841207	-23.953912565158532
-3.468732570996508	-178.61482991177098	-0.048510571010410786	-34.78119119060847
-3.5076698010088876	-164.6680415557795	-0.08744780102279037	-20.83440283461698
-3.220396683202125	-145.78933199850087	0.19982531678397208	-1.955693277338355
-3.4327531913877465	-145.071155994955	-0.012531191401649266	-1.2375172737924913
-3.5797831810778007	-144.46368531439356	-0.15956118109170347	-0.6300465932310431
-3.2327236813143827	-126.49014639706468	0.18749831867171451	17.343492324097838
-3.5169359787832946	-142.71895722642944	-0.09671397879719734	1.1146814947330768
-3.495498597389087	-137.50902350222128	-0.07527659740298986	6.324615218941233
-3.485560546454508	-160.51271079198244	-0.06533854646841064	-16.679072070819927
-3.409283349523321	-164.8174912541947	0.010938650462776423	-20.983852533032177
-3.399175978032872	-156.99969849886298	0.021046021953225136	-13.166059777700468
-3.4352081012912095	-186.29421347174753	-0.014986101305112243	-42.46057475058501
-3.5554760829545557	-131.2146030072874	-0.13525408296845853	12.619035713875121
-3.433564014325384	-147.8911175518138	-0.013342014339286834	-4.0574788306512914
-3.3335987620521337	-141.03834000345967	0.08662323793396354	2.795298717702849
-3.47854614170501	-151.38610548764166	-0.05832414171891287	-7.552466766479142
-3.437459414883051	-150.03854352086893	-0.01723741489695385	-6.204904799706412
-3.446235057665035	-150.32215207335383	-0.026013057678937912	-6.488513352191319
-3.268620025133714	-109.77382011205884	0.15160197485238314	34.05981860910367
-3.101027835451532	-125.38551883793326	0.31919416453456506	18.448119883229253
-3.3182268896489404	-157.03317421005727	0.1019951103371568	-13.199535488894753
-3.28873639163794	-150.48356768982586	0.13148560834815726	-6.649928968663346
-3.249823995283805	-108.11069207205128	0.17039800470229238	35.722946649111236
-3.461133180768229	-166.84964302270595	-0.04091118078213185	-23.016004301543433
-3.374028967053164	-148.1288801576107	0.04619303293293342	-4.29524143644818
-3.4656537929549813	-126.1822140452798	-0.04543179296888411	17.65142467588271
-3.4109512951108627	-143.8957216911818	0.009270704875234514	-0.06208297001927576
-3.5109216366545297	-157.50128019637322	-0.0906996366684325	-13.6676414752107
-3.547091413056478	-148.79841980163633	-0.1268694130703807	-4.964781080473813
-3.3386460890760645	-127.42426965094853	0.08157591091003269	16.409369070213984
-3.4627558162319474	-151.61209015604703	-0.042533816245850176	-7.778451434884516
-3.4433604237274267	-184.83143932717888	-0.02313842374132946	-40.99780060601637
-3.4210194023908116	-122.13966245199674	-0.0007974024047143757	21.693976269165773
-3.5424884263193235	-141.55253146673908	-0.12226642633322626	2.281107254423432
-3.368653689045459	-131.46780730144286	0.051568310940638185	12.365831419719655
-3.2768438065540977	-164.3101387536721	0.14337819343199953	-20.47650003250959
-3.401348331128247	-145.93546036788064	0.018873668857850134	-2.101821646718122
-3.2466709408909082	-142.58045686825716	0.17355105909518898	1.2531818529053567
-3.5146554552484304	-146.01195294979362	-0.09443345526233315	-2.178314228631109
-3.2997950902790762	-131.24437714317014	0.12042690970702097	12.589261577992374
-3.5500080425990745	-160.5125263469585	-0.12978604261297733	-16.678887625795994
-3.383323582704179	-141.35938824963415	0.03689841728191823	2.4742504715283644
-3.315009249257855	-138.47109329717063	0.1052127507282421	5.3625454239918895
-3.478056835825555	-152.2110413127985	-0.05783483583945781	-8.377402591635985
-3.2698391403537244	-148.71171239271462	0.15038285963237286	-4.878073671552102
-3.3252996361698024	-163.10770368708745	0.09492236381629482	-19.274064965924936
-3.5189012804767117	-139.1427085375953	-0.09867928049061447	4.690930183567218
-3.3985807905555703	-116.99776304077687	0.021641209430526942	26.83587568038564
-3.6028823939268477	-138.59845227214635	-0.1826603939407505	5.235186449016169
-3.301299626182299	-123.59825643942122	0.11892237380379811	20.235382281741295
-3.3509205717709847	-127.78591653580179	0.06930142821511254	16.047722185360726
-3.5232562365126796	-138.54609001963746	-0.10303423652658239	5.287548701525054
-3.2968372273026034	-121.65563897326359	0.12338477268349379	22.177999747898923
-3.2745076497085392	-127.35294032870621	0.14571435027755797	16.480698392456304
-3.4209336715284735	-163.9269612039813	-0.0007116715423762798	-20.09332248281879
-3.6014597470057197	-158.82027788369146	-0.18123774701962247	-14.986639162528945
-3.4964248358737677	-149.64911882631958	-0.07620283588767052	-5.815480105157064
-3.5198502156417817	-123.11471172179921	-0.09962821565568447	20.718926999363305
-3.5900381500832736	-192.75296893494885	-0.16981615009717643	-48.91933021378634
-3.5475919591845013	-165.2237951219367	-0.1273699591984041	-21.390156400774174
-3.4334233993431553	-143.38925618374248	-0.013201399357058108	0.4443825374200401
-3.443142653326504	-138.94087930534397	-0.022920653340406716	4.892759415818546
-3.3924316026386805	-167.53613413896193	0.02779039734741673	-23.702495417799412
-3.3219027690938674	-135.7089058167005	0.09831923089222983	8.124732904462007
-3.21019206114579	-144.35364973289984	0.2100299388403073	-0.5200110117373242
-3.484695629507769	-150.80849775552844	-0.06447362952167168	-6.97485903436592
-3.5711249957676046	-157.27672187677814	-0.15090299578150734	-13.443083155615625
-3.272040859388653	-152.77591619547815	0.14818114059744403	-8.942277474315631
-3.2569862811942585	-148.80971256096547	0.16323571879183874	-4.97607383980295
-3.421640479413327	-130.52445401470573	-0.001418479427229613	13.30918470645679
-3.3256849756580777	-143.2722683287821	0.09453702432801947	0.561370392380411
-3.2848075239453465	-142.15496392685543	0.13541447604075074	1.678674794307085
-3.5150297309737653	-141.86618599336384	-0.09480773098766804	1.9674527277986726
-3.5338345821364783	-160.44796870642762	-0.11361258215038106	-16.6143299852651
-3.3729592679301277	-172.90646574838064	0.047262732055969536	-29.072827027218125
-3.344767848320771	-142.3234315084876	0.07545415166532621	1.5102072126749135
-3.4169127863133326	-137.04496399894083	0.0033092136727645993	6.788674722221685
-3.3650549642625265	-152.6957360635427	0.055167035723570734	-8.862097342380196
-3.308346812380478	-125.32509473332783	0.11187518760561943	18.508543987834685
-3.4651785470778123	-133.0245326840784	-0.04495654709171504	10.80910603708412
-3.3460028097615577	-151.61544197071004	0.07421919022453949	-7.781803249547522
-3.264432237658184	-175.15071151264857	0.1557897623279132	-31.317072791486055
-3.509672707761638	-157.05986904621074	-0.08945070777554065	-13.22623032504822
-3.3709834084147587	-100.42726185691947	0.049238591571338475	43.40637686424304
-3.447330706869252	-160.86686871258166	-0.02710870688315481	-17.033229991419148
-3.4233126902836375	-135.723371302482	-0.0030906902975402772	8.110267418680507
-3.1652660534600727	-143.08895384784296	0.2549559465260245	0.7446848733195566
-3.5848537788842805	-179.7663430473931	-0.16463177889818326	-35.93270432623058
-3.2510535542387515	-125.55648673998815	0.16916844574734569	18.27715198117437
-3.3370870397775434	-121.19125644057448	0.08313496020855382	22.642382280588038
