Hads	Hf	deltaHads ref=-3.4597840000060387	deltaHf ref=-213.97071754157065
-3.412201907893177	-227.29993277604177	0.047582092112861574	-13.329215234471121
-3.2658702831249684	-216.04742851912795	0.19391371688107029	-2.0767109775572976
-3.2544400877086446	-213.94427766914328	0.20534391229739413	0.026439872427374667
-3.4934576588566415	-194.7219212605118	-0.033673658850602806	19.248796281058844
-3.6253934313426726	-226.580757692632	-0.16560943133663386	-12.610040151061355
-3.3522410450386815	-223.7287173824011	0.10754295496735722	-9.75799984083045
-3.5184715887880884	-238.10102923950433	-0.058687588782049716	-24.130311697933678
-3.324339428800158	-236.81794816256848	0.1354445712058805	-22.847230620997834
-3.28569736314239	-228.5361016339404	0.1740866368636489	-14.565384092369754
-3.487696933618281	-223.29557132297612	-0.02791293361224234	-9.324853781405466
-3.3581034381059	-228.4709762134621	0.10168056190013885	-14.500258671891459
-3.3608893061755225	-195.20059163703337	0.09889469383051619	18.77012590453728
-3.6867336221039295	-218.53013316322387	-0.22694962209789082	-4.559415621653216
-3.4097653159406036	-214.28984932089088	0.05001868406543508	-0.3191317793202302
-3.6037267273059115	-213.287198054506	-0.14394272729987279	0.6835194870646433
-3.4057432507979684	-203.37061417473484	0.05404074920807034	10.60010336683581
-3.401858228200581	-219.60340131163895	0.05792577180545777	-5.632683770068297
-3.2088809814304113	-208.69264479257657	0.25090301857562736	5.278072748994077
-3.40830050437944	-233.83008325797812	0.0514834956265986	-19.859365716407467
-3.5022631212486885	-257.4651350353075	-0.04247912124264985	-43.494417493736876
-3.5476788619998842	-189.6199346066635	-0.08789486199384555	24.35078293490716
-3.5699560974608175	-215.60202502035025	-0.11017209745477885	-1.631307478779604
-3.385121581144631	-212.7038041533578	0.07466241886140779	1.2669133882128563
-3.565065197122749	-224.57857957579557	-0.10528119711671025	-10.607862034224922
-3.3413244833936915	-203.1403445390996	0.11845951661234722	10.830373002471049
-3.2757493790704757	-198.95291119031344	0.184034620935563	15.017806351257207
-3.3474723369581625	-191.411952415141	0.11231166304787621	22.55876512642965
-3.595829102268908	-238.7827743899761	-0.13604510226286948	-24.81205684840546
-3.162364460527897	-215.4991980174712	0.2974195394781418	-1.528480475900551
-3.329957208770793	-221.59762526044727	0.12982679123524576	-7.626907718876623
-3.5307936834869906	-212.77009332362167	-0.07100968348095194	1.2006242179489846
-3.2263727197423577	-208.94322358164197	0.23341128026368096	5.027493959928677
-3.343493214750197	-210.49198461790525	0.11629078525584191	3.4787329236654045
-3.6619910073350184	-208.84489386185032	-0.20220700732897967	5.125823679720327
-3.5136448910925537	-220.15822426501285	-0.05386089108651504	-6.187506723442198
-3.4266370080877095	-214.95487622741098	0.03314699191832915	-0.9841586858403275
-3.627857751213014	-213.40664580458798	-0.16807375120697543	0.5640717369826689
-3.446524079015944	-205.5970598391296	0.013259920990094543	8.37365770244105
-3.265483401133679	-203.65364618956886	0.19430059887235984	10.31707135200179
-3.275672527612187	-231.8301185618741	0.18411147239385173	-17.859401020303437
-3.3408687751507387	-186.11834934520215	0.11891522485530004	27.852368196368502
-3.5026045966660604	-203.65676555892986	-0.04282059666002169	10.313951982640788
-3.641464892309159	-225.90736417220467	-0.18168089230312034	-11.936646630634016
-3.1191645830404013	-221.80620050218766	0.34061941696563736	-7.835482960617014
-3.3512238652911037	-215.1796188212992	0.10856013471493497	-1.2089012797285363
-3.5497447620728053	-245.6578034568738	-0.08996076206676662	-31.687085915303157
-3.515647445281502	-213.12755368110112	-0.055863445275463164	0.8431638604695308
-3.3727514502825215	-207.1855697816403	0.08703254972351715	6.785147759930339
-3.528246146917809	-215.06912104435787	-0.0684621469117701	-1.098403502787221
-3.340417210420128	-202.55217138451957	0.11936678958591074	11.418546157051082
-3.4518259851029143	-210.5557045549442	0.007958014903124422	3.4150129866264365
-3.615344676596578	-226.68174255164786	-0.15556067659053952	-12.711025010077208
-3.1098848293186165	-206.1852469811992	0.34989917068742216	7.7854705603714365
-3.235520126996562	-224.06446110893484	0.2242638730094768	-10.093743567364186
-3.4929123134352267	-196.91962929878684	-0.03312831342918798	17.051088242783806
-3.4744940136442892	-186.5017784273033	-0.01471001363825053	27.468939114267357
-3.475643875717651	-186.47861118960634	-0.015859875711612403	27.49210635196431
-3.287623126641847	-189.49984304274716	0.1721608733641915	24.47087449882349
-3.5523245910881087	-211.3307529478754	-0.09254059108207002	2.639964593695254
-3.3971661314135417	-191.8762318387461	0.06261786859249696	22.094485702824556
-3.1020006042090245	-180.17442723203868	0.35778339579701424	33.79629030953197
-3.595551565696951	-225.988017646682	-0.1357675656909123	-12.01730010511136
-3.4546882037539035	-232.54003209041184	0.005095796252135187	-18.56931454884119
-3.552315034205094	-216.09676630859548	-0.09253103419905528	-2.1260487670248267
-3.5297174134175293	-218.63221442002367	-0.06993341341149062	-4.661496878453022
-3.7006607752409764	-208.04736080864961	-0.24087677523493767	5.923356732921036
-3.3365183272981085	-237.08659136992452	0.12326567270793021	-23.11587382835387
-3.6755659785703756	-233.81307334412963	-0.2157819785643369	-19.842355802558984
-3.728769678506069	-237.41410819381332	-0.2689856785000302	-23.44339065224267
-3.7619401169358753	-244.3197464498012	-0.30215611692983657	-30.349028908230537
-3.1138512432808056	-205.4299918347291	0.34593275672523305	8.540725706841556
-3.334734002884943	-205.93498408151402	0.12504999712109566	8.035733460056633
-3.263416885805782	-221.54834076281065	0.19636711420025676	-7.577623221240003
-3.5069750769762322	-216.07990231148904	-0.047191076970193535	-2.109184769918386
-3.7908221956458874	-236.63074833225022	-0.3310381956398487	-22.66003079067957
-3.297620650846511	-222.96790071637537	0.16216334915952757	-8.997183174804718
-3.4575732891098596	-234.87412130325328	0.00221071089617908	-20.903403761682625
-3.57394024921814	-218.4655980356818	-0.1141562492121011	-4.4948804941111575
-3.507057593902573	-230.32533349658507	-0.047273593896534294	-16.354615955014424
-3.069994072197005	-193.90858555975524	0.38978992780903354	20.062131981815412
-3.7456640667514876	-225.9934599691466	-0.28588006674544886	-12.022742427575963
-3.452527855988592	-213.51846310483705	0.007256144017446786	0.4522544367335968
-3.1880248630186543	-222.56737953842998	0.2717591369873844	-8.596661996859325
-3.3497887991252355	-204.16978968559113	0.10999520088080317	9.800927855979523
-3.34673042682698	-196.40752472545046	0.11305357317905873	17.563192816120193
-3.2123397798277438	-210.2039405521753	0.24744422017829493	3.766776989395339
-3.246384426485747	-189.98175552779674	0.2133995735202916	23.988962013773914
-3.2240493342396803	-174.13745615468162	0.23573466576635838	39.833261386889035
-3.398246562515851	-229.62422868381816	0.061537437490187585	-15.65351114224751
-3.17967361130286	-238.06751105899048	0.2801103887031786	-24.096793517419826
-3.5223670986597426	-222.06882166197693	-0.06258309865370393	-8.098104120406276
-3.527815321809612	-184.26066820309256	-0.06803132180357352	29.710049338478086
-3.730345551040955	-248.47292898765625	-0.2705615510349162	-34.502211446085596
-3.4497273209271953	-210.75170004636743	0.010056679078843445	3.219017495203218
-3.203368343296461	-219.95559414094623	0.2564156567095779	-5.984876599375582
-3.3994163082679734	-224.53440615959846	0.06036769173806533	-10.563688618027811
-3.4552935693063773	-211.32663164323583	0.004490430699661374	2.644085898334822
-3.466792828461621	-204.42638789734576	-0.007008828455582261	9.544329644224888
-3.4447534295613877	-219.93744590216812	0.015030570444650948	-5.966728360597472
-3.342831117915921	-205.01539002645035	0.11695288209011778	8.955327515120302
-3.53587517014239	-205.755197630157	-0.07609117013635114	8.21551991141365
-3.3635667366324924	-238.1417402638163	0.0962172633735463	-24.171022722245652
-3.4072658821824007	-199.36286977898283	0.05251811782363802	14.607847762587824
-3.7320066899992526	-214.91852984855097	-0.27222268999321386	-0.9478123069803246
-3.4811646002926864	-190.89885144943253	-0.021380600286647677	23.071866092138123
-3.721614213020075	-214.0693824958518	-0.2618302130140364	-0.09866495428116195
-3.5309341721003875	-193.8101528350308	-0.07115017209434882	20.160564706539844
-3.529141769045964	-194.91217760657122	-0.06935776903992519	19.05853993499943
-3.7104689385159872	-227.08427758460516	-0.25068493850994855	-13.11356004303451
-3.375045590219088	-202.48280169121676	0.0847384097869508	11.487915850353886
-3.414619051211048	-241.767600458914	0.04516494879499078	-27.79688291734334
-3.4887641686364077	-215.34296249685298	-0.028980168630369008	-1.3722449552823264
-3.4329078711452894	-226.10506415905104	0.026876128860749304	-12.13434661748039
-3.4079093224718235	-196.02226986870738	0.05187467753421515	17.948447672863267
-3.4996052030473948	-202.78515458601737	-0.03982120304135606	11.18556295555328
-3.3962220494286157	-233.32566806809825	0.06356195057742298	-19.354950526527603
-3.476028739416506	-226.9493952752061	-0.016244739410467446	-12.978677733635436
-3.528555099735968	-228.68792443592258	-0.06877109972992912	-14.717206894351932
-3.5970653929398395	-221.3235343835977	-0.13728139293380082	-7.352816842027039
-3.585652555746492	-215.45473752643784	-0.1258685557404533	-1.4840199848671887
-3.432723013102077	-239.3999245519595	0.027060986903961748	-25.429207010388836
-3.5876616604509763	-206.00823631783487	-0.12787766044493765	7.962481223735779
-3.4639130757423118	-216.00658376697817	-0.00412907573627308	-2.035866225407517
-3.144904965069145	-214.93253897992543	0.31487903493689373	-0.9618214383547752
-3.509880985307973	-215.92184183461507	-0.05009698530193418	-1.9511242930444155
-3.4175156028941274	-195.7832787035615	0.04226839711191133	18.187438838009143
-3.36534031922929	-225.47776770597466	0.0944436807767488	-11.507050164404006
-3.484421674569603	-210.37389310547638	-0.02463767456356436	3.5968244360942663
-3.3418939290568233	-183.122702948405	0.11789007094921544	30.848014593165658
-3.429537296993658	-181.68875453085064	0.03024670301238075	32.281963010720006
-3.4141272307024337	-202.24416192487655	0.04565676930360496	11.7265556166941
-3.5714766967575997	-190.81848519758603	-0.11169269675156102	23.152232343984622
-3.5483850953751244	-221.6822005193435	-0.08860109536908567	-7.711482977772846
-3.808242975617759	-222.44724938448957	-0.34845897561172023	-8.476531842918916
-3.5484951891121455	-181.40516175200736	-0.08871118910610676	32.56555578956329
-3.4070738151785918	-218.3507581845725	0.05271018482744694	-4.380040643001848
-3.62413401826052	-259.76882872661605	-0.16435001825448126	-45.7981111850454
-3.628586460952647	-236.86802561980278	-0.16880246094660833	-22.89730807823213
-3.6380122139235027	-235.6127645451905	-0.17822821391746402	-21.642047003619837
-3.5683884855243377	-227.33790533165092	-0.10860448551829904	-13.367187790080266
-3.3314531919313595	-203.71826490379254	0.12833080807467923	10.252452637778106
-3.3749280643532984	-237.12769014761005	0.0848559356527403	-23.156972606039403
-3.6089994726353325	-225.66634285360635	-0.1492154726292938	-11.695625312035702
-3.6739267658558674	-207.27428635619862	-0.21414276584982872	6.696431185372035
-3.537391851947177	-212.73874795183713	-0.0776078519411385	1.2319695897335237
-3.6468366081244312	-213.8571505787432	-0.18705260811839253	0.1135669628274627
-3.3968926107045263	-182.92601447923698	0.06289138930151239	31.044703062333667
-3.3263295456999913	-214.92448457159378	0.1334544543060474	-0.9537670300231298
-3.6650235520792194	-238.239348172022	-0.20523955207318068	-24.268630630451355
-3.176009932998568	-205.22391674670348	0.2837740670074709	8.74680079486717
-3.6125944087980315	-235.56932522617592	-0.1528104087919928	-21.59860768460527
-3.4875234331120737	-205.59971501156804	-0.027739433106034994	8.371002530002613
-3.6598503116401844	-225.08341890850676	-0.20006631163414568	-11.112701366936108
-3.5458928672014736	-216.76178072472908	-0.08610886719543487	-2.7910631831584283
-3.623275206889957	-249.73252742796677	-0.1634912068839185	-35.76180988639612
-3.472926088317763	-231.0535949777999	-0.013142088311724365	-17.08287743622924
-3.5877606805297546	-236.45769680655212	-0.1279766805237159	-22.48697926498147
-3.940772059606388	-226.8414376287688	-0.4809880596003495	-12.870720087198151
-3.3783150701783597	-237.21651872510415	0.08146892982767895	-23.2458011835335
-3.2100480591179803	-194.20666537478343	0.2497359408880584	19.764052166787224
-3.420717103406787	-237.26292293411632	0.03906689659925178	-23.292205392545668
-3.639530534099322	-240.60556297435198	-0.17974653409328312	-26.634845432781333
-3.7057681505102664	-208.20758295632874	-0.24598415050422773	5.7631345852419145
-3.3107692769845016	-223.87546460032786	0.14901472302153707	-9.90474705875721
-3.4203008548356593	-219.7050902939747	0.03948314517037943	-5.734372752404056
-3.43452309462009	-210.3915481666586	0.025260905385948718	3.5791693749120554
-3.476166856358759	-210.8955003506381	-0.01638285635272041	3.0752171909325625
-3.4060207307338715	-187.63209182990312	0.053763269272167236	26.338625711667532
-3.4084997989120893	-206.64244889398026	0.05128420109394938	7.3282686475903915
-3.4382682431605645	-214.0214434259962	0.021515756845474243	-0.05072588442556025
-3.3455911001656204	-201.55839344725825	0.11419289984041825	12.412324094312396
